,name,mins_played,tries,try_assists,conversions,penalty_goals,drop_goals,meters_made,carries,possession_kicked_pct,meters_kicked,balls_played_by_hand,passes_made,offloads,broken_tackles,knock_ons,tackles_made,missed_tackles,tackle_success_pct,dominant_tackles_pct,turnovers_won,turnovers_conceded,handling_errors,pens_conceded,offside_penalties,scrum_penalties,lineouts_won,lineouts_stolen,YC,RC,at_home,position_num,is_sub,playguid
598,Jamison Gibson-Park,66.0,0.0,1.0,0.0,0.0,0.0,90.0,6.0,0.0,373.0,87.0,89.0,0.0,1.0,1.0,2.0,3.0,40.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,0,JG677554
599,Cian Healy,52.0,1.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,7.0,1.0,89.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,CH726208
600,Dan Sheehan,62.0,1.0,0.0,0.0,0.0,0.0,68.0,15.0,0.0,0.0,100.0,1.0,0.0,3.0,0.0,9.0,1.0,92.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,DS458390
601,Tadhg Furlong,68.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,11.0,1.0,83.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,TF974321
602,Tadhg Beirne,80.0,0.0,0.0,0.0,0.0,0.0,40.0,7.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,7.0,1.0,88.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1,4,0,TB830937
603,Iain Henderson,62.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,8.0,1.0,100.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1,5,0,IH244693
604,Caelan Doris,80.0,0.0,0.0,0.0,0.0,0.0,34.0,8.0,0.0,0.0,100.0,5.0,0.0,1.0,1.0,12.0,0.0,100.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,6,0,CD872704
605,Josh van der Flier,80.0,1.0,0.0,0.0,0.0,0.0,45.0,8.0,0.0,0.0,100.0,7.0,0.0,1.0,0.0,15.0,2.0,89.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,JV681352
606,Jack Conan,52.0,0.0,0.0,0.0,0.0,0.0,61.0,10.0,0.0,0.0,100.0,3.0,0.0,2.0,0.0,3.0,2.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,8,0,JC661063
607,Rob Herring,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,4.0,1.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,RH218431
608,Dave Kilcoyne,28.0,0.0,0.0,0.0,0.0,0.0,34.0,6.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,1.0,75.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,DK192698
609,Finlay Bealham,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,FB999044
610,Kieran Treadwell,18.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,2.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,5,1,KT442140
611,Peter O'Mahony,28.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,100.0,4.0,0.0,0.0,0.0,6.0,1.0,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,8,1,PO196534
612,Conor Murray,14.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,1,CM573391
613,Joey Carbery,7.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,1,JC206181
614,Robbie Henshaw,24.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,2.0,1.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,1,RH772080
615,Stuart Hogg,80.0,0.0,0.0,0.0,0.0,0.0,116.0,10.0,0.0,305.0,70.0,11.0,2.0,3.0,0.0,2.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,SH109757
616,Darcy Graham,80.0,0.0,0.0,0.0,0.0,0.0,108.0,7.0,0.0,12.0,88.0,1.0,0.0,6.0,0.0,2.0,1.0,100.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0,DG601214
617,Chris Harris,66.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,0.0,10.0,92.0,7.0,1.0,0.0,1.0,6.0,1.0,89.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,CH868958
618,Sam Johnson,61.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,100.0,7.0,0.0,2.0,0.0,9.0,1.0,90.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,SJ801531
619,Kyle Steyn,80.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,0.0,69.0,80.0,3.0,1.0,1.0,1.0,2.0,3.0,40.0,20.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0,KS314463
620,Blair Kinghorn,80.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,82.0,93.0,22.0,0.0,0.0,0.0,7.0,1.0,100.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,BK512124
621,Ali Price,61.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,183.0,88.0,58.0,1.0,3.0,1.0,8.0,2.0,90.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9,0,AP903050
622,Pierre Schoeman,73.0,1.0,0.0,0.0,0.0,0.0,63.0,10.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,PS298811
623,George Turner,51.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,9.0,2.0,92.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,GT723244
624,Zander Fagerson,55.0,0.0,0.0,0.0,0.0,0.0,32.0,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,ZF741855
625,Jonny Gray,80.0,0.0,0.0,0.0,0.0,0.0,37.0,12.0,0.0,0.0,100.0,5.0,0.0,1.0,0.0,18.0,1.0,95.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0,4,0,JG454407
626,Grant Gilchrist,51.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,9.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,GG620359
627,Rory Darge,80.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,17.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,RD673943
628,Hamish Watson,80.0,0.0,0.0,0.0,0.0,0.0,57.0,7.0,0.0,0.0,100.0,5.0,1.0,1.0,0.0,21.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,HW157577
629,Matt Fagerson,62.0,0.0,0.0,0.0,0.0,0.0,43.0,10.0,0.0,0.0,100.0,5.0,0.0,1.0,0.0,7.0,0.0,100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0,8,0,MF352745
630,Fraser Brown,29.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,5.0,1.0,86.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,FB780216
631,Allan Dell,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,AD320497
632,WP Nel,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,80.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,WN551420
633,Sam Skinner,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,7.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,-1,1,SS644622
634,Josh Bayliss,18.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,8,1,JB479472
635,Ben White,17.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,67.0,93.0,12.0,0.0,2.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,9,1,BW742198
636,Finn Russell,14.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,76.0,50.0,1.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,1,FR608838
637,Mark Bennett,19.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,2.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,1,MB765983
638,Melvyn Jaminet,76.0,0.0,0.0,2.0,2.0,0.0,51.0,13.0,0.0,253.0,75.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,15,0,MJ276990
639,Damian Penaud,80.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,50.0,80.0,3.0,0.0,3.0,0.0,7.0,0.0,100.0,13.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,0,DP646434
640,Gael Fickou,80.0,1.0,0.0,0.0,0.0,0.0,50.0,6.0,0.0,0.0,100.0,6.0,3.0,4.0,1.0,7.0,3.0,75.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13,0,GF207020
641,Jonathan Danty,80.0,0.0,0.0,0.0,0.0,0.0,54.0,8.0,0.0,43.0,91.0,1.0,0.0,0.0,1.0,4.0,3.0,70.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,0,JD100273
642,Gabin Villiere,80.0,0.0,0.0,0.0,0.0,0.0,65.0,7.0,0.0,0.0,100.0,3.0,2.0,3.0,1.0,3.0,0.0,100.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,0,GV604147
643,Romain Ntamack,80.0,0.0,1.0,0.0,0.0,0.0,15.0,3.0,0.0,238.0,81.0,19.0,0.0,2.0,0.0,5.0,2.0,71.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0,RN981435
644,Antoine Dupont,76.0,1.0,0.0,0.0,0.0,0.0,51.0,6.0,0.0,618.0,77.0,48.0,2.0,2.0,0.0,12.0,2.0,88.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,0,AD427633
645,Cyril Baille,50.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,0.0,0.0,100.0,3.0,2.0,0.0,0.0,10.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,CB879230
646,Julien Marchand,50.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,0.0,0.0,100.0,3.0,0.0,0.0,1.0,8.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,JM604958
647,Uini Atonio,55.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,UA499525
648,Cameron Woki,72.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,9.0,2.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1,4,0,CW541496
649,Paul Willemse,50.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,10.0,2.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0,PW129932
650,Francois Cros,72.0,1.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,13.0,1.0,93.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,6,0,FC939898
651,Anthony Jelonch,80.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,14.0,0.0,100.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,AJ536835
652,Gregory Alldritt,80.0,0.0,1.0,0.0,0.0,0.0,47.0,13.0,0.0,0.0,95.0,7.0,2.0,0.0,0.0,9.0,1.0,92.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1,8,0,GA508879
653,Peato Mauvaka,30.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,100.0,1.0,1.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,PM628715
654,Jean-Baptiste Gros,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,JG981094
655,Mohamed Haouas,25.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,MH275326
656,Romain Taofifenua,30.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,2.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,1,RT351750
657,Thibaud Flament,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,1,TF695083
658,Dylan Cretin,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,6,1,DC417137
659,Maxime Lucu,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,1,ML148389
660,Thomas Ramos,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,1,TR524244
661,George Furbank,76.0,0.0,0.0,0.0,0.0,0.0,85.0,7.0,0.0,162.0,75.0,7.0,1.0,1.0,0.0,2.0,3.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,15,0,GF915654
662,Freddie Steward,80.0,1.0,0.0,0.0,0.0,0.0,66.0,7.0,0.0,29.0,88.0,0.0,0.0,1.0,1.0,1.0,2.0,33.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0,FS380018
663,Joe Marchant,80.0,0.0,0.0,0.0,0.0,0.0,106.0,9.0,0.0,0.0,100.0,0.0,0.0,4.0,0.0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,JM952052
664,Henry Slade,80.0,0.0,0.0,0.0,0.0,0.0,55.0,9.0,0.0,72.0,90.0,13.0,1.0,0.0,0.0,6.0,1.0,83.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,HS586007
665,Jack Nowell,26.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,100.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0,JN875222
666,Marcus Smith,80.0,0.0,0.0,1.0,2.0,0.0,154.0,12.0,0.0,300.0,76.0,32.0,0.0,1.0,0.0,5.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,MS438642
667,Ben Youngs,65.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,215.0,85.0,56.0,1.0,1.0,0.0,3.0,1.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0,BY523643
668,Ellis Genge,65.0,0.0,0.0,0.0,0.0,0.0,110.0,10.0,0.0,0.0,100.0,1.0,0.0,4.0,0.0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,EG908747
669,Jamie George,80.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,100.0,3.0,0.0,1.0,0.0,6.0,2.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,JG594765
670,Will Stuart,49.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,WS816688
671,Maro Itoje,80.0,0.0,0.0,0.0,0.0,0.0,30.0,7.0,0.0,0.0,100.0,4.0,1.0,0.0,1.0,5.0,4.0,56.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0,4,0,MI369148
672,Nick Isiekwe,62.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,100.0,3.0,0.0,1.0,0.0,9.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,5,0,NI437601
673,Courtney Lawes,80.0,0.0,0.0,0.0,0.0,0.0,30.0,7.0,0.0,0.0,100.0,6.0,0.0,1.0,0.0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,6,0,CL794376
674,Sam Underhill,65.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,17.0,1.0,94.0,17.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,SU111318
675,Sam Simmonds,80.0,0.0,0.0,0.0,0.0,0.0,70.0,14.0,0.0,0.0,100.0,3.0,0.0,2.0,0.0,12.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,SS343221
676,Joe Marler,15.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,JM130488
677,Kyle Sinckler,31.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,100.0,4.0,0.0,0.0,0.0,2.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,KS314500
678,Ollie Chessum,18.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5,1,OC182987
679,Alex Dombrandt,15.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1,AD528464
680,Harry Randall,15.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,0.0,64.0,88.0,19.0,0.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,1,HR101296
681,George Ford,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,1,GF392165
682,Elliot Daly,54.0,0.0,1.0,0.0,0.0,0.0,35.0,3.0,0.0,54.0,90.0,6.0,0.0,0.0,0.0,4.0,0.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,1,ED181409
