,meters_made,carries,passes_made,tackles_made,missed_tackles,turnovers_won,turnovers_conceded,defenders_beaten,try_assists,offloads,clean_breaks,lineouts_won,lineouts_stolen,at_home,name,mins_played,is_sub,position_num,playguid,penalty_goals,tries,conversions
243,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Connor Collett,8,1,6,CC803314,0,0,0
244,0,2,13,1,0,0,0,0,0,0,0,0,0,1,Cameron Nordli-Kelemeti,8,1,9,CN262869,0,0,0
245,1,2,4,0,0,0,1,0,0,0,0,0,0,1,Will Haydon-Wood,8,1,10,WH996540,1,0,0
246,51,6,6,1,2,2,1,2,0,0,1,0,0,0,Tyrone Green,80,0,15,TG140377,0,0,0
247,61,7,0,3,1,0,3,1,0,0,2,0,0,0,Louis Lynagh,80,0,14,LL358015,0,2,0
248,71,6,3,4,1,1,0,5,0,0,2,0,0,0,Joe Marchant,80,0,13,JM952052,0,1,0
249,34,10,5,7,1,0,0,2,0,1,0,0,0,0,Andre Esterhuizen,74,0,12,AE859027,0,0,0
250,49,7,1,4,1,0,1,2,0,0,1,0,0,0,Cadan Murley,55,0,11,CM337255,0,0,0
251,12,4,22,8,4,1,3,2,2,0,1,0,0,0,Tommaso Allan,80,0,10,TA522224,0,0,0
252,41,3,51,0,2,0,1,1,1,1,1,0,0,0,Danny Care,65,0,9,DC572851,0,1,0
253,1,1,0,6,1,0,0,0,0,0,0,0,0,0,Santiago Garcia Botta,50,0,1,SG959191,0,0,0
254,6,6,4,4,0,0,2,0,0,0,0,0,0,0,Jack Walker,67,0,2,JW464654,0,0,0
255,16,5,1,4,1,0,1,1,0,0,1,0,0,0,Simon Kerrod,72,0,3,SK536861,0,0,0
256,1,1,2,4,1,0,0,1,0,0,0,3,0,0,Matt Symons,63,0,4,MS697097,0,0,0
257,0,0,4,11,1,0,2,0,0,0,0,5,0,0,Dino Lamb,80,0,5,DL309019,0,0,0
258,0,1,2,9,1,0,0,0,0,0,0,1,0,0,Tom Lawday,70,0,6,TL410187,0,0,0
259,14,10,6,12,4,1,0,0,0,1,0,7,1,0,Jack Kenningham,80,0,7,JK878294,0,0,0
260,4,8,6,8,2,0,1,0,0,0,0,0,0,0,Alex Dombrandt,80,0,8,AD528464,0,0,0
261,0,0,0,3,2,0,0,0,0,0,0,0,0,0,Sam Riley,13,1,2,SR220865,0,0,0
262,1,2,0,7,0,0,0,1,0,0,0,0,0,0,Joe Marler,30,1,1,JM130488,0,0,0
263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Craig Trenier,8,1,3,CT277356,0,0,0
264,0,0,1,5,0,0,0,0,0,0,0,0,0,0,Hugh Tizard,17,1,4,HT443979,0,0,0
265,0,1,0,3,0,0,0,0,0,0,0,0,0,0,Archie White,10,1,6,AW534917,0,0,0
266,0,2,4,4,1,0,1,0,0,0,0,0,0,0,Scott Steele,15,1,9,SS244714,0,0,0
267,0,0,0,5,0,0,0,0,0,0,0,0,0,0,Huw Jones,6,1,12,HJ337666,0,0,0
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luke Northmore,25,1,11,LN656772,0,0,0
269,38,8,6,1,3,0,0,2,0,0,0,0,0,1,Kyle Moyle,80,0,15,KM835732,0,0,0
270,11,1,1,0,2,0,1,0,0,0,0,0,0,1,Tom Seabrook,80,0,14,TS259655,0,0,0
271,2,4,6,3,1,0,0,0,0,0,0,0,0,1,Billy Twelvetrees,80,0,13,WT524638,0,0,0
272,12,4,3,5,3,0,0,1,0,0,0,0,0,1,Mark Atkinson,80,0,12,MA234988,0,1,0
273,42,8,1,6,1,0,1,1,0,1,0,0,0,1,Ollie Thorley,28,0,11,OT282658,0,0,0
274,29,7,12,3,1,1,1,1,1,0,0,0,0,1,Lloyd Evans,57,0,10,LE573925,0,0,2
275,1,1,61,1,1,0,0,0,1,0,0,1,0,1,Ben Meehan,68,0,9,BM865132,0,0,0
276,5,10,4,7,1,0,0,0,0,0,0,0,0,1,Harry Elrington,66,0,1,HE127014,0,0,0
277,2,3,1,10,1,0,1,0,0,0,0,0,0,1,Jack Singleton,80,0,2,JS176680,0,0,0
278,8,5,0,7,0,0,1,0,0,0,0,0,0,1,Fraser Balmain,68,0,3,FB698369,0,2,0
279,0,0,4,7,0,0,1,0,0,0,0,6,0,1,Ed Slater,57,0,4,ES319601,0,0,0
280,0,5,0,4,1,0,0,0,0,0,0,0,0,1,Andrew Davidson,80,0,5,AD842237,0,0,0
281,38,11,1,6,1,0,0,1,0,0,2,0,0,1,Ruan Ackermann,72,0,6,RA293163,0,1,0
282,18,5,0,13,0,1,2,0,0,0,0,2,0,1,Lewis Ludlow,80,0,7,LL719541,0,0,0
283,52,13,2,10,0,0,1,2,0,0,0,0,0,1,Ben Morgan,62,0,8,BM181390,0,0,0
284,0,3,0,1,0,0,1,0,0,0,0,0,0,1,Jamal Ford-Robinson,14,1,1,JF619423,0,0,0
285,0,2,0,1,0,0,0,0,0,0,0,0,0,1,Kirill Gotovtsev,12,1,3,KG899842,0,0,0
286,0,0,1,2,0,0,0,0,0,0,0,4,0,1,Freddie Clarke,23,1,4,FC501339,0,0,0
287,1,1,0,2,1,0,0,0,0,0,0,0,0,1,Wian Conradie,8,1,6,WC407787,0,0,0
288,19,5,2,1,0,1,1,0,0,0,0,0,0,1,Jack Clement,18,1,8,JC751087,0,1,0
289,2,1,14,1,0,0,0,0,0,0,1,0,0,1,Stephen Varney,12,1,9,SV899630,0,0,0
290,10,4,4,0,0,0,0,1,0,0,0,0,0,1,Adam Hastings,23,1,10,AH313483,0,0,1
291,83,11,5,1,0,0,2,3,0,1,1,0,0,0,Freddie Steward,80,0,15,FS380018,0,0,0
292,105,9,0,5,0,0,2,4,0,0,1,0,0,0,Harry Potter,80,0,14,HP136103,0,1,0
293,7,2,3,8,0,0,1,0,0,0,0,0,0,0,Matt Scott,80,0,13,MS156720,0,0,0
294,6,1,6,7,3,0,0,0,0,0,0,0,0,0,Dan Kelly,80,0,12,DK663093,0,0,0
295,44,3,1,3,2,0,1,4,0,0,1,0,0,0,Nemani Nadolo,57,0,11,RN208925,0,0,0
296,14,2,14,8,0,0,3,0,0,0,0,0,0,0,George Ford,80,0,10,GF392165,3,0,2
297,5,2,28,4,0,0,0,2,1,0,0,0,0,0,Jack van Poortvliet,49,0,9,JV904195,0,0,0
298,39,8,1,5,1,0,1,4,0,0,1,0,0,0,Ellis Genge,67,0,1,EG908747,0,1,0
299,20,6,3,9,0,1,1,0,0,0,0,0,0,0,Nic Dolly,80,0,2,ND508012,0,1,0
300,3,4,0,10,0,0,0,0,0,0,0,0,0,0,Dan Cole,57,0,3,DC242003,0,0,0
301,1,1,0,14,1,1,0,0,0,0,0,1,0,0,Harry Wells,68,0,4,HW230339,0,1,0
302,0,2,2,10,0,1,0,0,0,0,0,2,1,0,Eli Snyman,49,0,5,ES993024,0,0,0
303,0,6,3,16,1,1,0,0,0,0,0,1,0,0,George Martin,80,0,6,GM767405,0,0,0
304,2,2,1,14,1,2,0,0,0,0,0,1,0,0,Tommy Reffell,80,0,7,TR815440,0,0,0
305,26,9,1,14,0,2,1,0,0,0,0,1,0,0,Hanro Liebenberg,80,0,8,HL618150,0,0,0
306,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Francois van Wyk,13,1,1,FV183795,0,0,0
307,0,1,0,2,0,0,0,0,0,0,0,0,0,0,Joe Heyes,23,1,3,JH461608,0,0,0
308,0,0,0,5,0,0,0,0,0,0,0,1,1,0,Calum Green,31,1,5,CG647423,0,0,0
309,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ollie Chessum,12,1,4,OC182987,0,0,0
310,0,0,12,0,0,0,1,0,1,0,0,0,0,0,Ben Youngs,31,1,9,BY523643,0,0,0
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Guy Porter,23,1,11,GP493738,0,0,0
312,84,11,6,0,0,0,2,4,0,1,1,0,0,1,Tom de Glanville,80,0,15,TD954271,0,0,0
313,10,3,4,1,0,0,0,2,0,1,0,0,0,1,Semesa Rokoduguni,80,0,14,SR807974,0,0,0
314,0,3,1,0,0,0,0,0,0,0,0,0,0,1,Jonathan Joseph,61,0,13,JJ955541,0,0,0
315,51,10,7,1,1,0,0,4,0,1,3,0,0,1,Max Ojomoh,80,0,12,MO777296,0,1,0
316,20,7,5,3,1,0,1,0,0,0,0,0,0,1,Will Muir,80,0,11,WM393290,0,0,0
317,6,5,15,7,0,0,2,2,0,0,0,0,0,1,Orlando Bailey,80,0,10,OB938390,2,0,1
318,0,0,35,5,0,0,0,0,0,0,0,0,0,1,Ollie Fox,60,0,9,OF659232,0,0,0
319,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Juan Schoeman,41,0,1,JS373669,0,0,0
320,2,4,0,5,1,0,0,0,0,0,0,0,0,1,Tom Dunn,48,0,2,TD115446,0,0,0
321,0,3,1,0,1,0,0,0,0,1,0,1,0,1,Johannes Jonker,41,0,3,JJ601801,0,0,0
322,1,2,0,3,2,0,0,0,0,0,0,0,0,1,Mike Williams,53,0,4,MW851045,0,0,0
323,1,5,2,6,1,0,2,0,0,0,0,1,0,1,Charlie Ewels,80,0,5,CE445208,0,0,0
324,4,5,1,9,0,0,0,0,0,0,0,0,0,1,Miles Reid,80,0,6,MR513023,0,0,0
325,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Sam Underhill,10,0,7,SU111318,0,0,0
326,33,11,4,7,2,0,2,6,0,0,2,4,1,1,Josh Bayliss,80,0,8,JB479472,0,0,0
327,4,5,6,2,0,0,1,1,0,0,0,0,0,1,Jacques du Toit,32,1,2,OD584504,0,0,0
328,3,4,4,1,0,0,0,2,0,0,0,0,0,1,Beno Obano,39,1,1,OO523934,0,0,0
329,0,2,1,3,0,0,0,0,0,0,0,1,0,1,D'Arcy Rae,39,1,3,DR109344,0,0,0
330,4,2,4,6,1,0,3,0,0,0,0,3,1,1,Tom Ellis,70,1,7,TE514890,0,0,0
331,21,5,1,3,0,0,0,2,0,0,0,0,0,1,Jaco Coetzee,27,1,4,JC452547,0,0,0
332,0,1,20,0,1,0,0,0,1,0,0,0,0,1,Max Green,20,1,9,MG447810,0,0,0
333,34,3,4,0,0,0,1,1,0,1,1,0,0,1,Max Clark,19,1,13,MC191481,0,0,0
334,6,2,0,2,0,0,0,0,0,0,0,0,0,0,Tom Penny,80,0,15,TP431285,0,0,0
335,35,4,0,6,1,2,0,3,0,0,1,0,0,0,Adam Radwan,80,0,14,AR914169,0,1,0
336,1,2,0,6,3,0,0,0,0,0,0,0,0,0,Ben Stevenson,80,0,13,BS407552,0,0,0
337,9,7,2,8,2,1,1,0,0,0,0,2,0,0,Pete Lucock,74,0,12,PL480020,0,0,0
338,12,2,0,0,5,0,0,1,0,0,0,0,0,0,Iwan Stephens,80,0,11,IS802443,0,1,0
339,0,0,2,5,0,0,0,0,0,0,0,0,0,0,Will Haydon-Wood,50,0,10,WH996540,1,0,1
340,3,4,36,3,0,0,1,1,2,0,0,1,0,0,Louis Schreuder,80,0,9,LS101938,0,0,0
341,11,1,1,6,1,1,0,0,0,0,0,0,0,0,Adam Brocklebank,66,0,1,AB332520,0,0,0
342,35,6,1,3,0,0,0,2,0,0,1,0,0,0,George McGuigan,71,0,2,GM717660,0,1,0
343,0,0,0,2,0,0,1,0,0,0,0,0,0,0,Richard Palframan,30,0,3,RP367215,0,0,0
344,17,2,1,7,0,0,0,1,0,0,1,3,0,0,Greg Peterson,71,0,4,GP926844,0,0,0
345,2,4,2,9,0,1,0,0,0,0,0,7,0,0,Sean Robinson,80,0,5,SR726850,0,0,0
346,16,4,3,14,1,0,0,1,1,0,1,1,0,0,Philip van der Walt,80,0,6,CV871679,0,0,0
347,0,4,2,10,5,0,0,1,0,1,0,0,0,0,Will Welch,80,0,7,WW657895,0,0,0
348,13,9,5,6,0,0,2,1,0,0,0,0,0,0,Carl Fearns,61,0,8,CF997884,0,0,0
349,0,2,0,4,1,0,0,0,0,0,0,0,0,0,Jamie Blamire,9,1,2,JB951848,0,0,0
350,0,1,0,7,1,0,0,0,0,0,0,0,0,0,Kyle Cooper,14,1,1,KC290866,0,0,0
351,0,2,0,7,2,0,0,0,0,0,0,0,0,0,Mark Tampin,50,1,3,MT656123,0,0,0
352,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Marco Fuser,9,1,4,MF969568,0,0,0
353,2,1,1,9,0,1,0,0,0,0,0,0,0,0,Gary Graham,19,1,8,GG484795,0,0,0
354,0,1,2,2,1,0,1,0,0,0,0,0,0,0,Brett Connon,30,1,10,BC715151,0,0,0
355,6,1,0,1,0,0,0,0,0,0,0,0,0,0,George Wacokecoke,6,1,12,GW407387,0,0,0
356,16,5,0,0,0,0,1,2,0,0,0,0,0,1,Josh Hodge,80,0,15,JH501596,0,0,0
357,34,7,4,1,0,2,0,3,0,1,0,0,0,1,Facundo Cordero,80,0,14,FC758566,0,0,0
358,20,4,6,4,0,0,2,0,0,0,1,0,0,1,Henry Slade,80,0,13,HS586007,0,0,0
359,20,5,5,2,3,0,0,0,0,1,0,0,0,1,Ollie Devoto,40,0,12,OD413673,0,0,0
360,38,9,1,2,1,0,0,1,0,1,0,0,0,1,Tom O'Flaherty,80,0,11,TO575734,0,0,0
361,41,4,15,6,2,0,1,0,0,0,0,0,0,1,Joe Simmonds,80,0,10,JS753060,1,0,3
362,11,5,44,3,0,0,0,1,0,1,1,0,0,1,Jack Maunder,40,0,9,JM797663,0,1,0
363,11,6,0,5,0,0,0,0,0,0,0,0,0,1,Alec Hepburn,40,0,1,AH670270,0,0,0
364,13,8,1,3,2,0,1,0,0,0,0,0,0,1,Jack Yeandle,40,0,2,JY505871,0,0,0
365,2,1,1,4,0,0,0,0,0,0,0,0,0,1,Harry Williams,63,0,3,HW938842,0,0,0
366,6,4,2,6,1,0,0,0,0,0,0,1,0,1,Will Witty,40,0,4,WW865620,0,0,0
367,5,4,3,4,2,0,1,0,0,0,0,7,0,1,Sean Lonsdale,80,0,5,SL488310,0,0,0
368,1,5,1,7,2,1,2,0,0,0,0,1,0,1,Jannes Kirsten,80,0,6,JK748722,0,0,0
369,15,9,6,3,1,3,0,0,0,1,0,2,0,1,Don Armand,80,0,7,DA401740,0,1,0
370,6,8,0,4,1,0,2,0,0,0,0,0,0,1,Rusiate Tuima,40,0,8,RT304060,0,1,0
371,11,5,0,0,0,0,0,0,0,0,0,0,1,1,Jack Innard,40,1,2,JI538537,0,0,0
372,0,2,1,3,0,0,0,0,0,0,0,0,0,1,Ben Moon,40,1,1,BM645592,0,0,0
373,1,1,0,1,0,0,0,0,0,0,0,0,0,1,Josh Iosefa-Scott,17,1,3,JI446040,0,0,0
374,0,0,1,0,0,0,0,0,0,0,0,2,0,1,Ryan McCauley,40,1,4,RM607037,0,0,0
375,1,1,0,2,0,0,0,1,0,0,0,0,0,1,Christ Tshiunza,40,1,8,CT642805,0,0,0
376,0,0,14,1,0,1,1,0,0,0,0,0,0,1,Sam Hidalgo-Clyne,40,1,9,SH676296,0,0,0
377,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ian Whitten,40,1,12,IW695430,0,0,0
378,55,4,7,2,1,0,0,1,0,1,1,0,0,0,George Furbank,80,0,15,GF915654,2,0,0
379,28,3,0,3,0,0,2,1,0,0,1,0,0,0,Ollie Sleightholme,80,0,14,OS133310,0,0,0
380,26,3,2,4,0,0,1,2,0,0,1,0,0,0,Matt Proctor,80,0,13,MP925514,0,1,0
381,17,5,6,8,0,0,0,1,1,2,0,0,0,0,Fraser Dingwall,80,0,12,FD904134,0,0,0
382,52,5,5,5,2,0,1,2,0,0,1,0,0,0,Tom Collins,80,0,11,TC594085,0,0,0
383,37,3,9,11,1,1,1,0,0,0,1,0,0,0,James Grayson,40,0,10,JG791693,2,0,2
384,35,6,41,1,1,0,2,3,0,1,0,0,0,0,Alex Mitchell,40,0,9,AM990246,0,1,0
385,0,2,0,2,1,0,2,0,0,0,0,0,0,0,Alex Waller,40,0,1,AW666449,0,0,0
386,1,2,1,11,0,2,1,0,0,0,0,0,0,0,Sam Matavesi,40,0,2,SM232545,0,0,0
387,0,1,0,4,0,0,0,0,0,0,0,0,0,0,Ehren Painter,40,0,3,EP503621,0,0,0
388,18,2,1,10,0,1,1,0,0,0,0,5,1,0,David Ribbans,80,0,4,DR539502,0,0,0
389,4,2,0,2,0,0,0,2,0,0,0,0,0,0,Api Ratuniyarawa,40,0,5,AR118579,0,0,0
390,3,5,3,8,0,0,1,0,0,0,0,5,2,0,Tom Wood,80,0,6,TW470502,0,0,0
391,0,1,3,8,0,1,0,0,0,0,0,0,0,0,Lewis Ludlam,80,0,7,LL840089,0,0,0
392,31,9,2,10,0,0,2,3,0,0,0,0,0,0,Teimana Harrison,40,0,8,TH461593,0,0,0
393,0,0,1,1,0,0,0,0,0,0,0,0,0,0,James Fish,40,1,2,JF794080,0,0,0
394,0,0,0,6,1,0,0,0,0,0,0,0,0,0,Nick Auterac,40,1,1,NA593737,0,0,0
395,2,3,1,6,0,0,0,0,0,0,0,0,0,0,Paul Hill,40,1,3,PH646364,0,0,0
396,0,1,0,2,0,0,0,0,0,0,0,0,0,0,Alex Moon,40,1,5,AM144508,0,0,0
397,0,0,0,5,1,1,0,0,0,0,0,0,0,0,Juarno Augustus,40,1,8,JA894551,0,0,0
398,4,1,2,0,0,0,0,0,0,0,0,0,0,0,Frank Lomani,40,1,9,FL869843,0,0,0
399,20,3,2,0,0,0,0,0,0,0,0,0,0,0,Tommy Freeman,40,1,10,TF846529,0,0,0
400,93,10,9,4,1,1,5,5,1,1,0,2,0,1,Tyrone Green,80,0,15,TG140377,0,0,0
401,29,6,5,4,1,1,0,2,0,1,2,0,0,1,Louis Lynagh,80,0,14,LL358015,0,1,0
402,54,11,8,4,1,0,0,0,0,3,2,0,0,1,Joe Marchant,80,0,13,JM952052,0,1,0
403,53,7,8,4,1,1,2,3,1,0,2,0,0,1,Andre Esterhuizen,68,0,12,AE859027,0,0,0
404,32,5,3,4,0,0,1,1,0,0,2,0,0,1,Cadan Murley,50,0,11,CM337255,0,1,0
405,3,4,25,10,0,0,0,1,0,1,0,0,0,1,Tommaso Allan,80,0,10,TA522224,0,0,5
406,21,6,42,6,1,0,3,2,0,1,0,0,0,1,Danny Care,64,0,9,DC572851,0,0,0
407,7,8,1,2,0,0,0,0,0,0,0,0,0,1,Joe Marler,68,0,1,JM130488,0,0,0
408,0,2,0,6,0,0,1,0,0,0,0,0,0,1,Jack Walker,68,0,2,JW464654,0,0,0
409,10,4,1,2,0,0,0,0,0,0,0,0,0,1,Simon Kerrod,54,0,3,SK536861,0,0,0
410,0,0,0,12,0,1,0,0,0,0,0,0,0,1,Matt Symons,80,0,4,MS697097,0,0,0
411,10,6,4,6,0,1,0,0,0,1,0,7,0,1,Dino Lamb,74,0,5,DL309019,0,1,0
412,9,7,5,9,0,1,0,0,0,1,0,1,0,1,Tom Lawday,80,0,6,TL410187,0,0,0
413,18,4,3,12,0,1,0,1,0,1,0,3,0,1,Jack Kenningham,50,0,7,JK878294,0,0,0
414,37,9,6,7,1,0,3,1,0,2,1,1,0,1,Alex Dombrandt,80,0,8,AD528464,0,1,0
415,0,0,1,2,0,0,0,0,0,0,0,0,0,1,Sam Riley,12,1,2,SR220865,0,0,0
416,0,1,0,2,0,0,0,0,0,0,0,0,0,1,Fin Baxter,12,1,1,FB819677,0,0,0
417,1,1,1,8,0,0,0,0,0,0,0,0,0,1,Will Collier,26,1,3,WC705990,0,0,0
418,0,0,0,4,0,0,0,0,0,0,0,0,0,1,Hugh Tizard,6,1,5,HT443979,0,0,0
419,4,5,0,9,0,0,1,1,0,0,0,0,0,1,James Chisholm,30,1,7,JC684099,0,0,0
420,34,4,18,2,1,0,0,1,0,0,0,0,0,1,Scott Steele,16,1,9,SS244714,0,0,0
421,6,3,2,2,0,0,0,0,0,2,0,0,0,1,Huw Jones,12,1,12,HJ337666,0,0,0
422,4,2,2,1,0,0,0,1,1,0,0,0,0,1,Luke Northmore,30,1,11,LN656772,0,0,0
423,48,7,3,2,0,0,2,2,1,0,1,0,0,0,James Shillcock,80,0,15,JS140995,0,0,0
424,24,4,2,4,2,0,0,1,0,0,0,0,0,0,Noah Heward,80,0,14,NH576853,0,0,0
425,46,11,6,7,0,1,3,1,0,2,1,0,0,0,Ollie Lawrence,80,0,13,OL421360,0,1,0
426,45,11,8,8,1,0,0,0,1,1,1,0,0,0,Francois Venter,80,0,12,JV998880,0,0,0
427,0,0,0,2,1,0,0,0,0,0,0,0,0,0,Perry Humphreys,54,0,11,PH946079,0,0,0
428,7,3,14,8,1,0,0,0,1,0,0,0,0,0,Owen Williams,74,0,10,OW499460,1,0,3
429,7,2,45,5,1,0,1,0,0,0,1,0,0,0,Willi Heinz,59,0,9,WH931587,0,1,0
430,1,2,3,2,0,0,0,0,0,0,0,0,0,0,Ethan Waller,56,0,1,EW846348,0,0,0
431,14,4,1,2,1,0,0,0,0,0,0,0,0,0,Scott Baldwin,56,0,2,SB772508,0,0,0
432,6,3,0,4,2,0,0,0,0,0,0,0,0,0,Christian Judge,59,0,3,CJ241057,0,0,0
433,26,8,1,5,2,0,0,0,0,0,0,1,0,0,Kyle Hatherell,68,0,4,KH157231,0,0,0
434,6,4,0,15,0,0,0,0,0,0,0,0,0,0,Justin Clegg,80,0,5,JC308530,0,0,0
435,24,11,5,8,2,0,3,0,0,0,0,5,0,0,Ted Hill,80,0,6,TH269409,0,0,0
436,12,3,3,6,1,2,1,0,0,0,0,0,0,0,Samuel Lewis,80,0,7,SL298387,0,0,0
437,32,11,12,10,2,0,2,1,0,0,0,2,0,0,Matt Kvesic,80,0,8,MK726490,0,0,0
438,0,0,0,5,1,0,0,0,0,0,0,0,0,0,Niall Annett,24,1,2,NA757073,0,0,0
439,0,3,2,5,1,0,0,0,0,0,0,0,0,0,Marc Thomas,24,1,1,MT799689,0,1,0
440,1,1,1,4,0,1,0,0,0,0,0,0,0,0,Jack Owlett,21,1,3,JO388285,0,0,0
441,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Matt Garvey,12,1,4,MG413461,0,0,0
442,13,3,25,3,1,0,0,0,0,1,0,0,0,0,Will Chudley,21,1,9,WC675291,0,1,0
443,13,2,3,0,0,0,1,2,0,0,1,0,0,0,Billy Searle,6,1,10,BS839713,0,0,0
444,9,3,4,2,0,1,0,0,0,1,0,0,0,0,Melani Nanai,26,1,11,MN727559,0,0,0
445,52,7,5,4,2,2,3,3,0,1,2,0,0,1,Ali Crossdale,80,0,15,AC236132,0,2,0
446,33,4,2,1,3,0,0,3,0,0,1,0,0,1,Marcus Watson,71,0,14,MW483035,0,0,0
447,0,4,3,4,3,0,0,3,0,0,0,0,0,1,Malakai Fekitoa,41,0,13,MF986512,0,0,0
448,21,2,2,10,1,0,0,2,0,0,0,0,0,1,Michael Le Bourgeois,80,0,12,ML801876,0,0,0
449,30,4,2,1,1,1,1,2,1,2,0,0,0,1,Josh Bassett,80,0,11,JB730395,0,0,0
450,4,3,11,3,1,0,1,0,1,1,0,0,0,1,Jacob Umaga,80,0,10,JU557208,2,0,0
451,8,3,42,4,2,0,0,1,1,0,0,0,0,1,Dan Robson,76,0,9,DR199381,0,0,0
452,1,2,0,9,2,1,0,0,0,0,0,0,0,1,Robin Hislop,59,0,1,RH517906,0,0,0
453,21,7,3,11,2,0,1,0,0,0,0,1,0,1,Tom Cruse,59,0,2,TC616571,0,0,0
454,0,1,0,9,0,3,0,0,0,0,0,0,0,1,Jeff Toomaga-Allen,59,0,3,JA194925,0,0,0
455,2,3,3,7,2,1,0,0,0,0,0,5,0,1,Vaea Fifita,70,0,4,VF222878,0,0,0
456,1,2,1,8,0,1,0,0,0,0,0,3,0,1,Elliott Stooke,80,0,5,ES861253,0,0,0
457,21,8,3,3,0,0,1,3,0,1,0,0,1,1,Brad Shields,80,0,6,BS229326,0,1,0
458,26,7,1,7,1,0,0,5,0,0,0,0,0,1,Gabriel Oghre,59,0,7,GO190508,0,0,0
459,70,18,2,6,0,2,1,7,0,0,1,1,0,1,Tom Willis,80,0,8,TW972045,0,1,0
460,44,1,0,6,2,0,0,2,0,0,1,0,0,1,Dan Frost,21,1,2,DF201535,0,2,0
461,0,0,0,5,0,1,0,0,0,0,0,0,0,1,Ben Harris,21,1,1,BH450815,0,0,0
462,4,1,0,5,0,1,1,0,0,0,0,0,0,1,Biyi Alo,21,1,3,AA215543,0,0,0
463,0,0,0,3,0,0,0,0,0,0,0,0,0,1,Tim Cardall,10,1,4,TC170753,0,0,0
464,0,0,0,5,0,0,0,0,0,0,0,0,0,1,Ben Morris,21,1,7,BM108753,0,0,0
465,0,0,2,1,0,1,0,0,0,0,0,0,0,1,Will Porter,4,1,9,WP963564,0,0,0
466,5,1,3,4,1,0,0,0,0,0,0,1,0,1,Jimmy Gopperth,39,1,13,JG291696,0,0,4
467,61,1,0,1,0,0,0,0,0,0,1,0,0,1,Zach Kibirige,9,1,14,ZK819089,0,1,0
468,89,11,6,4,0,0,0,4,0,1,0,0,0,0,Charles Piutau,59,0,15,CP633928,0,0,0
469,47,4,0,4,6,0,0,2,0,0,1,0,0,0,Niyi Adeolokun,54,0,14,NA457420,0,0,0
470,7,9,12,2,3,0,3,0,0,1,0,0,0,0,Piers O'Conor,80,0,13,PO451364,0,0,0
471,7,4,12,3,2,1,1,1,0,2,0,1,0,0,Alapati Leiua,38,0,12,AL417590,0,0,0
472,82,9,7,2,3,0,0,6,0,2,2,0,0,0,Ioan Lloyd,80,0,11,IL562145,0,0,0
473,17,3,33,4,2,0,1,1,0,2,0,0,0,0,Callum Sheedy,80,0,10,CS506075,1,0,0
474,42,4,50,5,1,0,1,3,0,1,1,0,0,0,Andy Uren,80,0,9,AU529251,0,0,0
475,0,1,1,10,1,0,1,0,0,0,0,0,0,0,Yann Thomas,59,0,1,YT739953,0,0,0
476,11,2,1,1,0,0,1,1,0,0,0,0,0,0,Harry Thacker,7,0,2,HT779571,0,0,0
477,4,6,1,11,0,1,1,1,0,0,0,0,0,0,Max Lahiff,59,0,3,ML914436,0,1,0
478,0,2,4,5,1,0,1,1,0,0,0,4,0,0,Dave Attwood,59,0,4,DA784228,0,0,0
479,9,6,4,4,2,0,1,1,0,1,0,5,0,0,Chris Vui,80,0,5,CV953897,0,0,0
480,7,4,6,4,2,1,1,0,0,0,0,6,0,0,Steven Luatua,80,0,6,SL742452,0,0,0
481,68,7,9,17,1,1,3,0,0,1,1,0,0,0,Daniel Thomas,80,0,7,DT850621,0,1,0
482,19,7,7,5,1,0,0,0,0,2,0,0,0,0,Nathan Hughes,59,0,8,NH997502,0,0,0
483,25,7,8,11,1,2,2,0,0,0,0,0,0,0,Will Capon,73,1,2,WC487996,0,0,0
484,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Jake Woolmore,21,1,1,JW511503,0,0,0
485,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Jake Armstrong,21,1,3,JA764978,0,0,0
486,4,1,0,1,0,0,0,0,0,0,0,1,0,0,Ed Holmes,21,1,4,SH571540,0,0,0
487,6,3,2,1,1,0,1,0,0,0,0,0,0,0,Jake Heenan,21,1,8,JH133700,0,0,0
488,0,1,12,1,0,0,1,0,0,0,0,0,0,0,Harry Randall,21,1,15,HR101296,0,0,0
489,5,5,13,3,3,0,0,0,0,1,0,0,0,0,Sam Bedlow,42,1,12,SB430769,0,0,0
490,38,6,3,0,0,0,0,2,0,1,0,1,0,0,Henry Purdy,26,1,14,HP862671,0,0,0
491,81,13,3,4,0,2,0,2,0,1,0,0,0,1,Tom Parton,80,0,15,TP933909,0,2,0
492,12,5,2,7,2,0,2,0,1,0,0,0,0,1,Kyle Rowe,80,0,14,KR690798,0,0,0
