,Player,MP,T,TA,C,P,DG,M,CA,PK(%),MK,BH(%),PM,O,BTs,Kon,TM,MT,TS(%),DT(%),TW,TC,HE,PC,OPC,SPC,LW,LS,YC,RC,at_home,pos_num_x,is_sub,PlayGuid,T_per80m,TA_per80m,C_per80m,P_per80m,DG_per80m,M_per80m,CA_per80m,MK_per80m,PM_per80m,O_per80m,BTs_per80m,Kon_per80m,TM_per80m,MT_per80m,TW_per80m,TC_per80m,HE_per80m,PC_per80m,OPC_per80m,SPC_per80m,LW_per80m,LS_per80m,YC_per80m,RC_per80m,TS(%)_per80m,TW(%)_per80m,MpCA_per80m,pos_num_y
656,Francois Cros,72.0,1.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,13.0,1.0,93.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,6,0,FC939898,1.0624940496628879,0.0,0.0,0.0,0.0,12.749928595954655,4.249976198651551,0.0,0.0,0.0,0.0,1.0624940496628879,13.812422645617543,1.0624940496628879,0.0,1.0624940496628879,1.0624940496628879,0.0,0.0,0.0,1.0624940496628879,0.0,0.0,0.0,0.9285714285714286,0.0,3.0,6
657,Anthony Jelonch,80.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,14.0,0.0,100.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,AJ536835,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,10.0,7
658,Gregory Alldritt,80.0,0.0,1.0,0.0,0.0,0.0,47.0,13.0,0.0,0.0,95.0,7.0,2.0,0.0,0.0,9.0,1.0,92.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1,8,0,GA508879,0.0,1.0,0.0,0.0,0.0,47.0,13.0,0.0,7.0,2.0,0.0,0.0,9.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.9,1.0,3.6153846153846154,8
659,Peato Mauvaka,30.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,100.0,1.0,1.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,PM628715,0.0,0.0,0.0,0.0,0.0,28.05110595676246,3.740147460901661,0.0,1.8700737304508306,1.8700737304508306,0.0,0.0,3.740147460901661,0.0,0.0,0.0,0.0,1.8700737304508306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,7.5,2
660,Jean-Baptiste Gros,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,JG981094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.350368652254152,0.0,0.0,0.0,0.0,1.8700737304508306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1
661,Mohamed Haouas,25.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,MH275326,0.0,0.0,0.0,0.0,0.0,4.252067961455824,2.126033980727912,0.0,0.0,0.0,0.0,0.0,4.252067961455824,2.126033980727912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,,2.0,3
662,Romain Taofifenua,30.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,2.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,1,RT351750,0.0,0.0,0.0,0.0,0.0,26.181032226311626,7.480294921803322,0.0,0.0,0.0,0.0,0.0,5.610221191352492,3.740147460901661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,,3.4999999999999996,5
663,Thibaud Flament,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,1,TF695083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,4
664,Dylan Cretin,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,6,1,DC417137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,,,6
665,Maxime Lucu,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,1,ML148389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.4749135922514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,9
666,Thomas Ramos,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,1,TR524244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15
667,George Furbank,76.0,0.0,0.0,0.0,0.0,0.0,85.0,7.0,0.0,162.0,75.0,7.0,1.0,1.0,0.0,2.0,3.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,15,0,GF915654,0.0,0.0,0.0,0.0,0.0,87.52396580164351,7.207856007194172,166.8103818807794,7.207856007194172,1.029693715313453,1.029693715313453,0.0,2.059387430626906,3.0890811459403595,0.0,1.029693715313453,0.0,0.0,0.0,0.0,1.029693715313453,0.0,0.0,0.0,0.39999999999999997,0.0,12.142857142857142,15
668,Freddie Steward,80.0,1.0,0.0,0.0,0.0,0.0,66.0,7.0,0.0,29.0,88.0,0.0,0.0,1.0,1.0,1.0,2.0,33.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0,FS380018,1.0,0.0,0.0,0.0,0.0,66.0,7.0,29.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,9.428571428571429,15
669,Joe Marchant,80.0,0.0,0.0,0.0,0.0,0.0,106.0,9.0,0.0,0.0,100.0,0.0,0.0,4.0,0.0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,JM952052,0.0,0.0,0.0,0.0,0.0,106.0,9.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,11.777777777777779,13
670,Henry Slade,80.0,0.0,0.0,0.0,0.0,0.0,55.0,9.0,0.0,72.0,90.0,13.0,1.0,0.0,0.0,6.0,1.0,83.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,HS586007,0.0,0.0,0.0,0.0,0.0,55.0,9.0,72.0,13.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,6.111111111111111,12
671,Jack Nowell,26.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,100.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0,JN875222,0.0,0.0,0.0,0.0,0.0,82.70650287055614,8.270650287055615,0.0,0.0,0.0,0.0,0.0,4.135325143527807,0.0,0.0,0.0,0.0,2.0676625717639037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,9.999999999999998,11
672,Marcus Smith,80.0,0.0,0.0,1.0,2.0,0.0,154.0,12.0,0.0,300.0,76.0,32.0,0.0,1.0,0.0,5.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,MS438642,0.0,0.0,1.0,2.0,0.0,154.0,12.0,300.0,32.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,12.833333333333334,10
673,Ben Youngs,65.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,215.0,85.0,56.0,1.0,1.0,0.0,3.0,1.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0,BY523643,0.0,0.0,0.0,0.0,0.0,2.257926278194247,3.3868894172913704,242.72707490588155,63.221935789438916,1.1289631390971235,1.1289631390971235,0.0,3.3868894172913704,1.1289631390971235,0.0,1.1289631390971235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.6666666666666667,9
674,Ellis Genge,65.0,0.0,0.0,0.0,0.0,0.0,110.0,10.0,0.0,0.0,100.0,1.0,0.0,4.0,0.0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,EG908747,0.0,0.0,0.0,0.0,0.0,124.18594530068357,11.289631390971234,0.0,1.1289631390971235,0.0,4.515852556388494,0.0,5.644815695485617,0.0,0.0,0.0,0.0,2.257926278194247,0.0,0.0,1.1289631390971235,0.0,0.0,0.0,1.0,,11.0,1
675,Jamie George,80.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,100.0,3.0,0.0,1.0,0.0,6.0,2.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,JG594765,0.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,3.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,,7.666666666666667,2
676,Will Stuart,49.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,WS816688,0.0,0.0,0.0,0.0,0.0,49.8049853482589,9.42256479561655,0.0,0.0,0.0,0.0,0.0,6.730403425440392,0.0,0.0,0.0,0.0,2.692161370176157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,5.285714285714286,3
677,Maro Itoje,80.0,0.0,0.0,0.0,0.0,0.0,30.0,7.0,0.0,0.0,100.0,4.0,1.0,0.0,1.0,5.0,4.0,56.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0,4,0,MI369148,0.0,0.0,0.0,0.0,0.0,30.0,7.0,0.0,4.0,1.0,0.0,1.0,5.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5555555555555556,0.0,4.285714285714286,4
678,Nick Isiekwe,62.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,100.0,3.0,0.0,1.0,0.0,9.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,5,0,NI437601,0.0,0.0,0.0,0.0,0.0,19.749272975807695,5.808609698766969,0.0,3.4851658192601818,0.0,1.1617219397533938,0.0,10.455497457780545,1.1617219397533938,0.0,0.0,0.0,0.0,0.0,0.0,4.646887759013575,0.0,0.0,0.0,0.9,,3.4,5
