,,M_per80m,M_per80m,C_per80m,C_per80m,P_per80m,P_per80m,T_per80m,T_per80m,MT_per80m,MT_per80m,TW_per80m,TW_per80m,TC_per80m,TC_per80m,DB_per80m,DB_per80m,TA_per80m,TA_per80m,O_per80m,O_per80m,CB_per80m,CB_per80m,LW_per80m,LW_per80m,LS_per80m,LS_per80m,DB_per_Break_per80m,DB_per_Break_per80m,Meters_per_Carry_per80m,Meters_per_Carry_per80m,%Successful_per80mackles_per80m,%Successful_per80mackles_per80m,%Turnovers_Won_per80m,%Turnovers_Won_per80m
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
PlayGuid,pos_num_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BM731353,14.0,25.436905219018108,23.23150294860226,5.399294072596453,2.8528437619437126,0.9696347890560596,1.0226253865207626,3.5130495747521855,3.0327843418057383,1.8184046324907919,1.6876018321883175,0.07692307692307693,0.2773500981126145,1.0983754732785793,1.357299215136113,1.2773270967483674,1.1387604602762589,0.0,0.0,0.0,0.0,0.5070765665052808,0.783995833006633,0.0,0.0,0.0,0.0,0.195054945054945,0.15518398346777243,4.0503663003663,2.676145964677043,0.6386446886446886,0.3307784084334769,0.07692307692307693,0.2773500981126145
BM865132,9.0,12.018073301926158,15.765978745233529,2.423694350763145,1.6942535593045693,43.86529238398706,14.29577986275705,4.16467944775769,2.449067022954434,1.4199275968528977,1.3317818737024907,0.29051882885536545,0.7835775003300932,0.9332931484708196,1.1453028546397228,0.4778819251446663,1.019837549616862,0.24719855091343668,0.5404440087648446,0.12264074266222659,0.38902534482937035,0.2494516233845649,0.5441385201651394,0.10996136423285566,0.34773958700087254,0.0,0.0,0.19841269841269843,0.4933419132673033,4.444444444444445,6.196848063808401,0.6820294784580498,0.293862459720013,0.10317460317460317,0.27119176526025557
BN686468,5.0,7.372206762819948,8.808619723800371,6.791441357911763,5.800201461583416,0.5177769333470971,1.0376042329642008,9.989274857582433,6.169959150825659,3.3823783717526235,4.807090612584477,0.0,0.0,0.40654592078766,1.1498855098107335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924322854134757,1.3848162852617014,0.0,0.0,0.0,0.0,1.5083333333333335,1.606707171984969,0.7666666666666666,0.25881291888954655,0.0,0.0
BR106791,1.0,6.730731287204444,10.986151737288514,3.979031111889043,3.18314022159049,2.2766152511301403,1.986201582189573,5.767386277396492,2.053063957165516,0.11687960815317691,0.4675184326127077,1.0737666128399652,0.982952457371351,0.2707900997069131,0.5982818853694767,0.0790919031288789,0.3163676125155156,0.0,0.0,0.2486267059692383,0.6807642845616438,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.025,1.1635416666666667,1.4527396691411356,0.9875,0.05000000000000002,0.5625,0.47871355387816905
BS229326,6.0,16.881742749790753,18.2710241283942,6.298920070385496,3.9271271767190137,3.3386516435837996,2.4111191336119693,10.453808366713933,4.997966630873164,1.143256903948883,0.9855451997975531,0.42084762477574744,0.6441600582313247,0.4712415065851582,0.7382617012065422,0.9695719826370791,1.5755616954146217,0.0,0.0,0.37929507072781365,0.6344361413427075,0.25,0.7163503994113789,2.1569513989558713,1.7139385100255964,0.18104307924100185,0.45075136349442557,0.1272135217723453,0.23938763366540378,2.1986939775910366,1.9009193546121401,0.8922657037123148,0.10640981111539415,0.275,0.4127889737409483
BS407552,13.0,23.243064096511883,20.455308229215767,5.0937441318537635,3.0555294789876015,3.0907069765568136,2.680840018214987,5.536874994610342,2.188235234581287,1.3897950402013386,1.0369076318534174,0.18181818181818182,0.6030226891555273,1.064548299991839,0.8155548787321952,1.137474036475605,1.226966722249436,0.0,0.0,0.5920194910210597,0.7369826687280534,0.5920194910210597,0.9711557310779376,0.0,0.0,0.0,0.0,0.17781385281385279,0.17898545077565106,3.836796536796537,2.944792930062869,0.7975108225108226,0.1615423592376832,0.09090909090909091,0.30151134457776363
BS666177,9.0,15.105588176682904,16.960078841593546,3.1633733133644175,1.8140956930011647,57.80571888558535,17.435435721635915,2.8228881572485345,1.5099362357528405,1.5545362910526597,1.6612738880466391,0.3100029598231107,0.6609396260268066,1.0113674624952311,0.9194231962883213,0.4751324841283008,0.7249236447477394,0.15206879564979456,0.38737865682189143,0.23037769548814227,0.45845089920285637,0.5394502434919667,1.1648378019185273,0.0,0.0,0.0,0.0,0.12329931972789117,0.2031931098349023,4.839285714285714,6.154046709567689,0.680952380952381,0.31846483320969454,0.14285714285714285,0.3056249227510633
BS839713,10.0,21.317070466258684,22.299496780568806,4.981826867050072,3.967263009313038,14.030775005170883,9.51237553055947,5.0061910586427905,3.7318381072577953,1.9252274609895268,2.025775983912591,0.13387572600129427,0.5679866021507242,1.1832783304418677,1.6964860675641384,1.53031507789463,3.0193748653877504,0.10389298502504614,0.44078060537353536,0.1777136093558764,0.5254874753661274,0.7425418798729726,1.5323937347458065,0.0,0.0,0.0,0.0,0.24845679012345678,0.3835383820042355,3.8499999999999996,3.8010060587722734,0.6376924001924001,0.3855459127392842,0.027777777777777776,0.11785113019775792
BW742198,9.0,35.81091655153075,37.26641984553261,4.8364369804936045,3.825667435247261,53.72251504790483,26.11071381317255,6.2965703874700845,4.596910466441969,0.8665976973425945,1.3864418097136841,0.43518196946510806,0.9053239823985365,0.43833462379657484,0.9699281546746872,1.1494654070819326,2.3524817656884607,0.16645236015514261,0.6446672188177863,0.23704994591142714,0.9180904927343263,0.7543793445598176,1.4229387292796327,0.07901664863714238,0.3060301642447754,0.2604335755178476,1.0086549007738752,0.24444444444444446,0.6450872546699137,7.25,8.731386096983867,0.7660317460317461,0.3496440258639827,0.16666666666666666,0.36187343222787294
BY523643,9.0,29.841215062067345,31.383137835994887,4.580960544169899,3.0032294001008855,43.1496986012775,13.038855822713112,2.5587277323023945,2.725450427902363,0.6323972433808001,1.2600096231501288,0.21675137936257624,0.506946790801884,1.1195526074939786,1.146737776800524,1.3703033159664757,1.5389425704767987,1.001748763485754,0.8094263125774533,0.31636761251551565,1.095929557492273,0.6235002356657858,1.3239931122182331,0.1054558708385052,0.3653098524974243,0.0,0.0,0.25,0.2820380374088831,6.0,6.368423524061366,0.5972222222222222,0.47915294227161126,0.0625,0.15539539012701525
CA363466,14.0,58.831731452642074,64.37781018665358,4.863660908808579,3.7287826897127583,1.1666143201299637,1.1700078719190434,4.188416190045468,2.78043935632304,1.1387599916760016,1.3328227028882276,0.9848856620448613,2.407186157445147,0.9678347036328758,1.120182807369662,0.8934581039353218,0.9906528068312683,0.0,0.0,0.39345810393532177,0.7575727892666972,1.2916143201299637,1.2026280925069166,0.0,0.0,0.0,0.0,0.15625,0.18600595228571123,8.515625,6.812684302880494,0.5968749999999999,0.38811555052014546,0.25,0.46291004988627577
CA369031,10.0,26.654116666947626,17.729882546087754,7.893540191548657,3.1657596123992646,13.406689463575995,4.103279242170394,6.492390229894032,1.910340640031455,0.6666666666666666,0.7784989441615229,0.08333333333333333,0.28867513459481287,1.2356670114803092,1.0452978509215405,2.200574980827312,1.5172239776216565,0.3333333333333333,0.778498944161523,0.9166666666666666,0.7929614610987591,0.25,0.45226701686664544,0.0,0.0,0.0,0.0,0.27679773929773926,0.17720965570521158,3.5227843915343917,1.9102925392916759,0.9132575757575757,0.09714413760528412,0.016666666666666666,0.05773502691896258
CC193144,9.0,35.1024641880535,55.84730550008884,2.638835928958108,2.031297868898316,35.830906019055185,17.403166983516847,3.095944216723582,2.632171361986551,1.2061427275356797,1.5574632812759959,0.15861237551484036,0.47207689073284853,0.68671804110035,1.029919596737466,0.8772233239407454,1.65388573678941,0.11811299892932843,0.5011110149352453,0.19128755598618793,0.5863351418581229,0.6410061843631968,1.431508156325664,0.0,0.0,0.0,0.0,0.27314814814814814,0.5253426796001262,12.569444444444445,23.459537025503735,0.6324074074074074,0.375145820111502,0.07407407407407407,0.24402816604698654
CC233403,2.0,7.954523373392239,11.721636621008127,5.943595421076003,4.109655460670981,0.6822079688262577,1.2422696582033106,9.35513001063846,3.9896250647800042,0.6124001820048035,1.0682732323693858,0.0,0.0,1.2630425836100554,1.9334917643464171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18280041377637102,0.5780656647545541,0.0,0.0,1.5766666666666667,2.5012614101639414,0.9567460317460318,0.08248815546726106,0.0,0.0
CC621973,8.0,29.78331221466294,29.571949826999674,10.156522067608943,4.652807606200988,3.91095052590836,2.217265334737799,9.101019233395197,4.629864021499421,1.3656396567719558,1.0388817298191801,0.6133840275018534,1.0717585625081827,1.0320440977968,1.4480897011636575,1.2479199908103802,1.2918688378543268,0.0,0.0,0.4117647058823529,0.5072996561958923,0.2556518050051811,0.4809398246484604,0.7058823529411765,1.2631659571466125,0.11764705882352941,0.3321055820775357,0.12060579599279292,0.10851208124830201,2.573399089730359,1.9365860088911,0.8086149144972676,0.2397478651730101,0.20098039215686272,0.3398565152831297
CC705639,3.0,0.0,0.0,1.4806544993074044,3.185014002000191,0.0,0.0,5.523868582613883,3.743866636534966,0.8193938407758375,1.6836139821359055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,0.44095855184409843,0.0,0.0
CC803314,7.0,4.197816898678573,6.514052011386266,2.6151776726635045,2.3635728852943036,3.2326056328928576,2.815072340583972,11.892952473326638,6.956280111152439,1.0329694831130956,1.1338644894218608,0.9660131322201452,1.17330638920551,0.1831514082232144,0.4486274958190583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.408248290463863,0.0,0.0,0.0,0.0,1.0666666666666667,1.7281975195754293,0.7773148148148148,0.38482165448596684,0.4166666666666667,0.49159604012508756
CE445208,5.0,4.79947560785393,3.594405762183554,5.171650843257515,2.505772768314734,4.0873714550805,2.416188880178277,9.183977181041358,5.209785313945138,1.4605994817252521,1.4165698855333435,0.3201324569041072,0.50143922827027,0.9230769230769231,0.75955452531275,0.0,0.0,0.0,0.0,0.07692307692307693,0.2773500981126145,0.0,0.0,2.9791410399368923,1.9265782763881296,0.0,0.0,0.0,0.0,0.8744422244422245,0.7027137780804191,0.8558010131236676,0.1980828735835583,0.16666666666666666,0.30429030972509225
CE832371,10.0,60.61291118520129,129.11108562543023,5.841450906537604,4.471868769129768,25.099491968341304,19.779337371340432,3.137219381378073,3.731833115745325,1.317450141161801,2.519898268711633,0.125,0.3535533905932738,1.770777041239592,2.223039148674801,3.6995928587638867,7.561064554570002,1.3378187353170756,2.52021518132846,0.8333555818469527,1.0575044672479001,1.0878187353170756,2.5442278329768184,0.0,0.0,0.0,0.0,0.34375,0.5240969179122115,5.666666666666666,8.965985104208512,0.43333333333333335,0.47542796092756895,0.125,0.3535533905932738
CF997884,8.0,12.196010949520534,9.660939312184313,9.924946766295092,3.071707985504516,5.32093075607591,3.8498972655625097,8.128474202799659,5.013700350449333,1.0670705308608,1.5770759280964137,0.45296314820265626,0.8268680460970452,0.9742586470491704,1.2811145359478524,0.8118319740472603,0.9378397228522842,0.0,0.0,0.0,0.0,0.0,0.0,0.2205952022705544,0.4954038751098381,0.0,0.0,0.07561327561327562,0.07745079543110857,1.2733044733044734,0.9951565289432723,0.8323232323232322,0.30491668748613887,0.2424242424242424,0.4240259187808922
CG647423,5.0,2.42462342828552,3.432230799930637,2.174911290353729,1.2582838887105348,1.9176133999859135,1.3956269621257484,9.451910634203992,5.085652949810336,0.4160404357071596,0.7276247911982762,0.148507688757275,0.4892983887568259,0.2947957194299424,0.6460880415393275,0.0,0.0,0.0,0.0,0.05426498875744363,0.24867341856691308,0.0,0.0,2.9572481430102124,3.0282439705123383,0.35791930743770867,0.6775065169937587,0.0,0.0,0.8928571428571429,1.2961328317191558,0.952982202982203,0.0826773468880547,0.07142857142857142,0.2390457218668787
CH461248,4.0,6.833332276749898,5.219484497069688,5.980967396176778,4.479194974410545,2.384838242608327,2.2156226238194607,9.371873759605387,6.2311154383138145,1.558404135421405,2.1921013881991973,0.11504796529485299,0.36381361049974065,0.846910017763229,1.510669672501787,0.0,0.0,0.0,0.0,0.13120882119112487,0.4149187240697216,0.13120882119112487,0.4149187240697216,2.362082623460675,2.849482691319869,0.19624151019254388,0.6205701436795868,0.0,0.0,1.3583333333333334,1.0801591675121283,0.8073076923076924,0.3078003430943506,0.1,0.31622776601683794
CH868958,13.0,29.657414237202495,19.87289357924605,4.282342513763817,1.8786750050850054,3.077173210724197,2.2106547639833893,8.492772102414989,5.325775180695534,0.7501839360883239,0.8463092104837487,0.8899961529794433,1.177036373004015,0.8002635583889448,1.0991291448197305,1.1947879338665632,1.5054038313393105,0.0,0.0,0.5630219847037214,0.9085542023900349,1.1776852211419353,2.173860421627834,0.0,0.0,0.0,0.0,0.29404761904761895,0.31170931717338574,8.175,8.456880953997489,0.8482788410419991,0.2625854459462905,0.4047619047619047,0.4515608529392289
CJ241057,3.0,3.2965497198038505,3.8615527066326965,4.921811669407709,3.119483205618564,0.8560730317352975,1.0275034387356268,6.989717486455036,3.6421053827489414,1.1994646244400562,1.0970058220993644,0.11911841212563253,0.3951555306319064,0.20998303374108976,0.45618991601188275,0.35026672640411716,0.5907946092522596,0.0,0.0,0.056225608047168384,0.26372147809009366,0.0,0.0,0.0,0.0,0.0,0.0,0.10265151515151515,0.2385386833685544,0.5608946608946609,0.5758031605023696,0.8461149961149963,0.13711673701715024,0.09090909090909091,0.29424494316824984
CL694339,2.0,34.26424624535366,60.95188883564386,8.804095967924953,10.432043383068883,4.053904349766712,5.629431205815058,9.413239074768516,5.943084057308325,0.6845948813391703,1.0208693663733817,0.2705955082943153,0.539025241020046,0.6317714967359487,0.9395166620506115,1.5218733837149612,3.888525580875867,0.0,0.0,1.2627135187069494,2.01816541557279,0.22231120518772823,0.5823475987754001,0.09876630747076755,0.3695496839123837,0.0,0.0,0.15595238095238098,0.30294897759867584,4.586989795918368,7.7748860591153965,0.928030303030303,0.11472007638529289,0.17857142857142858,0.372473171834246
CL794376,6.0,8.185009817777722,6.767738986193786,6.079191569526149,2.499802852752103,5.721591879753019,2.342436097519862,7.695522718587835,3.7656049755843894,1.186414835697503,1.221051512552063,0.7220961537283817,0.5486594357486996,0.712159034966043,0.5419435047128442,0.5555555555555556,1.0137937550497034,0.1111111111111111,0.33333333333333337,0.1111111111111111,0.3333333333333333,0.0,0.0,3.307463065570953,2.134543703975031,0.3575996897731301,0.5374158674507362,0.07901234567901234,0.16437728024465853,1.2425925925925927,0.8935381882310126,0.888115588115588,0.0912106504788487,0.5,0.4330127018922193
CM337255,11.0,62.213977740258706,44.866474311123,6.74794129397333,2.771940188974246,1.6165339040169435,1.2918091992633887,7.263885495873283,3.1045907579948624,1.4884951974455964,1.336510794348291,0.961627642053664,1.0086406875742902,0.5973280304403098,0.838422145857987,2.3457862612085307,1.4245182511159848,0.045454545454545456,0.21320071635561041,0.1913763727068492,0.4174200812448135,1.0850983799003477,0.7813770876770646,0.0,0.0,0.0,0.0,0.36592712842712843,0.25533822134895756,8.700811688311688,3.546556346869149,0.8415949024237794,0.12742769848455124,0.446969696969697,0.44953345490667
CM687251,4.0,6.0808898472286685,6.085274058507953,4.063208948662367,2.527248563890675,2.9048032632563574,3.6219216325390984,9.106906684442132,5.626736004942643,1.732004933098981,1.5175478995082181,0.0,0.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8660148541916803,1.9121414265472505,0.125,0.3535533905932738,0.0,0.0,1.1875,1.110689404100423,0.7177483974358975,0.31762947283080906,0.0,0.0
CN140281,6.0,15.38621787768115,15.10277132913998,5.754237033154549,5.00263557026799,1.80953879362157,2.369570484042553,11.844445064925013,8.776725134422616,0.3474326509236137,1.042297952770841,0.0,0.0,0.1266183071007018,0.3798549213021054,0.0,0.0,0.1266183071007018,0.3798549213021054,0.0,0.0,0.0,0.0,0.15579432827611536,0.46738298482834606,0.0,0.0,0.0,0.0,2.163299663299663,2.155626244308724,0.7654320987654322,0.4354805931964758,0.0,0.0
CN262869,9.0,7.569269103826846,9.820392655128627,3.325756111303073,2.9652289590385985,40.139949327143114,25.933997902236293,4.012588463197289,3.7127176582534704,0.5464270011959872,1.0198244814493427,0.25441045922791694,0.8027106161493753,0.5700309592546171,1.1322947596583688,1.6898534891505534,2.2805634188354698,0.23275768181293538,0.835924490917458,0.17000287338082848,0.41957250986924277,0.19161807318401167,0.4822087415274174,0.06730403425440393,0.3009927915056431,0.0,0.0,0.5183333333333333,0.8545355429425078,2.024166666666667,3.0426379127060543,0.6208333333333333,0.4438295270966174,0.045,0.13945382182304158
CO268234,3.0,4.096314705893274,5.1772298718787395,3.2535674398967913,2.801672335679503,1.4186370771576096,1.2989450965971399,8.694005643603441,3.371077427818806,0.396712922124353,1.072837523772486,0.288537551076311,0.6839674625452944,0.17016553923953184,0.5009392887716392,0.3686782984155816,0.9338714884037606,0.0,0.0,0.09530322196448944,0.40433732712010323,0.0,0.0,0.0,0.0,0.0,0.0,0.05925925925925926,0.13698697784375505,1.112037037037037,1.4818488447029836,0.9609788359788362,0.09219630861910068,0.16666666666666666,0.3834824944236852
CP633928,15.0,58.60904532344414,37.793661610672444,10.50720560600924,4.8047122401235525,8.025035445794238,3.983250205063514,2.970035462074399,1.7791269695954337,0.46153846153846156,0.9674179220468453,0.08043663797398624,0.29001842264114125,1.5312457434328808,1.2321085354842811,3.1126622755715485,3.491472127984532,0.07692307692307693,0.2773500981126146,1.30973906504732,0.9556199214940013,0.563470698900575,0.8927537053811554,0.24694463073466785,0.47187716471835306,0.0,0.0,0.2678155178155178,0.2175678791562082,5.181318681318681,1.7995353908694844,0.756868131868132,0.3768053525080319,0.019230769230769232,0.06933752452815363
