,M,C,P,T,MT,TW,TC,DB,TA,O,CB,LW,LS,at_home,p_name,min_played,is_sub,pos_num_x,PlayGuid,M_per80m,C_per80m,P_per80m,T_per80m,MT_per80m,TW_per80m,TC_per80m,DB_per80m,TA_per80m,O_per80m,CB_per80m,LW_per80m,LS_per80m,Meters_per_Carry_per80m,%Successful_per80mackles_per80m,%Turnovers_Won_per80m,DB_per_Break_per80m,pos_num_y
6226,3,1,0,2,3,0,0,0,0,0,0,0,0,1,James Whitcombe,22,1,1,JW461305,6.990016940807525,2.3300056469358417,0.0,4.660011293871683,6.990016940807525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4,0.0,0.0,1.0
6227,6,2,1,5,1,0,0,0,0,0,0,0,0,1,Joe Heyes,22,1,3,JH461608,13.98003388161505,4.660011293871683,2.3300056469358417,11.650028234679208,2.3300056469358417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8333333333333334,0.0,0.0,3.0
6228,0,0,1,2,4,0,0,0,0,0,0,0,0,1,Eli Snyman,16,1,5,ES993024,0.0,0.0,2.942959550338895,5.88591910067779,11.77183820135558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,5.0
6229,0,1,0,3,0,0,0,0,0,0,0,0,0,1,Olly Robinson,12,1,8,OR671943,0.0,3.6551536362587074,0.0,10.965460908776121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0
6230,0,0,14,5,2,0,0,0,1,0,0,0,0,1,Richard Wigglesworth,26,1,9,RW394896,0.0,0.0,28.94727600469465,10.338312858819517,4.135325143527807,0.0,0.0,0.0,2.0676625717639037,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,9.0
6231,0,1,5,2,2,0,1,0,0,0,0,0,0,1,Freddie Burns,22,1,10,FB166449,0.0,2.3300056469358417,11.650028234679208,4.660011293871683,4.660011293871683,0.0,2.3300056469358417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,10.0
6232,15,4,1,0,3,0,1,0,0,0,0,0,0,1,Nemani Nadolo,31,1,12,RN208925,27.420062066455653,7.312016551054841,1.8280041377637102,0.0,5.484012413291131,0.0,1.8280041377637102,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,11.0
6233,133,16,7,3,3,0,2,6,0,3,2,0,0,0,Ioan Lloyd,80,0,15,IL562145,133.0,16.0,7.0,3.0,3.0,0.0,2.0,6.0,0.0,3.0,2.0,0.0,0.0,8.3125,0.5,0.0,0.375,15.0
6234,22,7,5,7,1,1,1,0,0,0,0,0,0,0,Toby Fricker,72,0,14,TF242691,23.374869092583538,7.4374583476402165,5.3124702483144395,7.4374583476402165,1.0624940496628879,1.0624940496628879,1.0624940496628879,0.0,0.0,0.0,0.0,0.0,0.0,3.142857142857143,0.875,0.5,0.0,14.0
6235,96,10,7,6,3,0,0,4,1,2,3,0,0,0,Jack Bates,80,0,13,JB641766,96.0,10.0,7.0,6.0,3.0,0.0,0.0,4.0,1.0,2.0,3.0,0.0,0.0,9.6,0.6666666666666666,0.0,0.4,13.0
6236,64,7,15,8,1,0,0,4,1,2,1,0,0,0,Piers O'Conor,80,0,12,PO451364,64.0,7.0,15.0,8.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,9.142857142857142,0.8888888888888888,0.0,0.5714285714285714,13.0
6237,30,6,2,3,2,0,1,2,0,0,0,0,0,0,Henry Purdy,58,0,11,HP862671,36.30840598652047,7.261681197304094,2.4205603991013644,3.630840598652047,2.4205603991013644,0.0,1.2102801995506822,2.4205603991013644,0.0,0.0,0.0,0.0,0.0,5.0,0.6,0.0,0.3333333333333333,11.0
6238,11,4,14,1,0,0,3,0,0,2,1,0,0,0,Callum Sheedy,36,0,10,CS506075,18.150186792251567,6.600067924455115,23.100237735592906,1.6500169811137788,0.0,0.0,4.950050943341337,0.0,0.0,3.3000339622275576,1.6500169811137788,0.0,0.0,2.75,1.0,0.0,0.0,10.0
6239,20,4,42,1,2,0,2,0,1,2,0,0,0,0,Harry Randall,55,0,9,HR101296,25.019545987709684,5.003909197541936,52.54104657419033,1.250977299385484,2.501954598770968,0.0,2.501954598770968,0.0,1.250977299385484,2.501954598770968,0.0,0.0,0.0,5.000000000000001,0.33333333333333337,0.0,0.0,9.0
6240,4,3,2,9,0,1,0,0,0,0,0,0,0,0,Jake Woolmore,68,0,1,JW511503,4.395633797357146,3.2967253480178593,2.197816898678573,9.890176044053577,0.0,1.0989084493392864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.0,1.0,0.0,1.0
6241,85,13,9,13,3,1,0,7,0,1,1,0,0,0,Harry Thacker,80,0,2,HT779571,85.0,13.0,9.0,13.0,3.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,6.538461538461538,0.8125,1.0,0.5384615384615384,2.0
6242,10,5,3,6,1,0,0,0,0,0,0,0,0,0,John Afoa,58,0,3,IA314592,12.102801995506823,6.051400997753412,3.630840598652047,7.261681197304094,1.2102801995506822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8571428571428571,0.0,0.0,3.0
6243,17,11,5,3,2,0,1,2,0,1,0,1,1,0,Joe Joyce,80,0,4,JJ275512,17.0,11.0,5.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.5454545454545454,0.6,0.0,0.18181818181818182,5.0
6244,53,8,7,7,0,0,0,3,0,1,0,5,0,0,Chris Vui,80,0,5,CV953897,53.0,8.0,7.0,7.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,6.625,1.0,0.0,0.375,6.0
6245,10,3,5,11,0,1,1,0,0,0,0,3,0,0,Steven Luatua,64,0,6,SL742452,11.395647639063162,3.4186942917189485,5.697823819531581,12.535212402969478,0.0,1.1395647639063162,1.1395647639063162,0.0,0.0,0.0,0.0,3.4186942917189485,0.0,3.3333333333333335,1.0,0.5,0.0,6.0
6246,7,5,3,9,1,0,0,0,0,0,0,0,0,0,Sam Jeffries,55,0,7,SJ154651,8.756841095698388,6.254886496927421,3.7529318981564517,11.258795694469356,1.250977299385484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3999999999999997,0.9,0.0,0.0,7.0
6247,65,16,14,3,1,0,0,1,0,3,1,0,0,0,Fitz Harding,80,0,8,GH740845,65.0,16.0,14.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0625,0.75,0.0,0.0625,8.0
6248,0,1,0,1,1,0,0,0,0,0,0,0,0,0,Will Capon,8,1,14,WC487996,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0
6249,21,4,2,0,0,0,0,0,0,1,0,0,0,0,Jono Benz-Salomon,12,1,1,JS384441,76.75822636143285,14.62061454503483,7.310307272517415,0.0,0.0,0.0,0.0,0.0,0.0,3.6551536362587074,0.0,0.0,0.0,5.249999999999999,0.0,0.0,0.0,1.0
6250,0,4,3,1,0,0,1,0,0,3,0,0,0,0,Jake Armstrong,22,1,3,JA764978,0.0,9.320022587743367,6.990016940807525,2.3300056469358417,0.0,0.0,2.3300056469358417,0.0,0.0,6.990016940807525,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
6251,1,2,1,2,0,0,0,0,0,0,0,0,0,0,John Hawkins,16,1,6,JH757259,2.942959550338895,5.88591910067779,2.942959550338895,5.88591910067779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,4.0
6252,10,3,6,3,0,0,0,0,0,0,0,0,0,0,Daniel Thomas,25,1,7,DT850621,21.260339807279117,6.378101942183736,12.756203884367473,6.378101942183736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333326,1.0,0.0,0.0,7.0
6253,9,2,28,1,0,0,0,0,0,0,0,0,0,0,Andy Uren,25,1,9,AU529251,19.134305826551206,4.252067961455824,59.528951460381535,2.126033980727912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,0.0,0.0,9.0
6254,23,6,28,5,0,0,1,4,1,1,1,0,0,0,Tiff Eden,44,1,10,CE832371,33.198589363307626,8.660501573036772,40.41567400750493,7.217084644197309,0.0,0.0,1.4434169288394618,5.773667715357847,1.4434169288394618,1.4434169288394618,1.4434169288394618,0.0,0.0,3.8333333333333335,1.0,0.0,0.6666666666666666,10.0
6255,0,3,10,2,0,0,1,0,0,1,0,0,0,0,Alapati Leiua,22,1,11,AL417590,0.0,6.990016940807525,23.300056469358417,4.660011293871683,0.0,0.0,2.3300056469358417,0.0,0.0,2.3300056469358417,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0
6256,77,9,5,3,1,0,3,3,0,0,0,0,0,1,Noah Heward,80,0,15,NH576853,77.0,9.0,5.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,8.555555555555555,0.75,0.0,0.3333333333333333,15.0
6257,16,7,5,8,0,0,1,0,0,1,0,0,0,1,Perry Humphreys,80,0,14,PH946079,16.0,7.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.2857142857142856,1.0,0.0,0.0,14.0
6258,11,7,2,6,2,0,1,0,0,0,0,0,0,1,Oli Morris,64,0,13,OL112103,12.535212402969478,7.976953347344213,2.2791295278126324,6.837388583437897,2.2791295278126324,0.0,1.1395647639063162,0.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,0.75,0.0,0.0,13.0
6259,59,15,13,10,0,0,0,2,0,3,2,0,0,1,Francois Venter,80,0,12,JV998880,59.0,15.0,13.0,10.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,3.933333333333333,1.0,0.0,0.13333333333333333,12.0
6260,32,9,4,3,4,0,0,0,0,0,1,0,0,1,Tom Howe,80,0,11,TH301501,32.0,9.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5555555555555554,0.42857142857142855,0.0,0.0,11.0
6261,7,7,21,4,1,0,1,1,0,0,0,0,0,1,Fin Smith,50,0,10,FS990091,9.301398665684616,9.301398665684616,27.904195997053844,5.31508495181978,1.328771237954945,0.0,1.328771237954945,1.328771237954945,0.0,0.0,0.0,0.0,0.0,1.0,0.7999999999999999,0.0,0.14285714285714285,10.0
6262,82,5,83,0,0,0,1,0,0,0,2,0,0,1,Gareth Simpson,50,0,9,GS257247,108.9592415123055,6.643856189774724,110.28801275026044,0.0,0.0,0.0,1.328771237954945,0.0,0.0,0.0,2.65754247590989,0.0,0.0,16.400000000000002,0.0,0.0,0.0,9.0
6263,0,5,1,7,0,0,0,0,0,0,0,0,0,1,Rory Sutherland,56,0,1,RS816499,0.0,6.184816885188523,1.2369633770377044,8.658743639263932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6264,10,5,5,5,1,0,0,0,0,0,0,0,0,1,Niall Annett,56,0,2,NA757073,12.369633770377046,6.184816885188523,6.184816885188523,6.184816885188523,1.2369633770377044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8333333333333334,0.0,0.0,2.0
6265,12,10,2,2,1,0,0,1,0,0,0,0,0,1,Christian Judge,56,0,3,CJ241057,14.843560524452453,12.369633770377046,2.473926754075409,2.473926754075409,1.2369633770377044,0.0,0.0,1.2369633770377044,0.0,0.0,0.0,0.0,0.0,1.1999999999999997,0.6666666666666666,0.0,0.09999999999999999,3.0
6266,2,6,4,2,0,0,0,1,0,0,0,0,0,1,Joe Batley,61,0,4,JB276930,2.34661328284344,7.0398398485303195,4.69322656568688,2.34661328284344,0.0,0.0,0.0,1.17330664142172,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.16666666666666666,4.0
6267,6,10,12,9,0,1,2,0,0,2,0,5,1,1,Graham Kitchener,80,0,5,GK904436,6.0,10.0,12.0,9.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,5.0,1.0,0.6,1.0,0.3333333333333333,0.0,5.0
6268,33,11,2,8,1,0,0,5,0,0,0,0,0,1,Kyle Hatherell,80,0,6,KH157231,33.0,11.0,2.0,8.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8888888888888888,0.0,0.45454545454545453,6.0
6269,20,13,7,7,1,0,1,0,0,0,0,2,1,1,Ted Hill,80,0,7,TH269409,20.0,13.0,7.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.5384615384615385,0.875,0.0,0.0,7.0
6270,10,14,4,9,0,2,2,1,0,0,0,0,0,1,Matt Kvesic,50,0,8,MK726490,13.287712379549449,18.60279733136923,5.31508495181978,11.958941141594504,0.0,2.65754247590989,2.65754247590989,1.328771237954945,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,1.0,0.5,0.07142857142857142,8.0
6271,24,4,1,2,0,0,1,0,0,0,1,0,0,1,Isaac Miller,24,1,2,IM649529,52.5320878290105,8.75534797150175,2.1888369928754376,4.377673985750875,0.0,0.0,2.1888369928754376,0.0,0.0,0.0,2.1888369928754376,0.0,0.0,6.0,1.0,0.0,0.0,2.0
6272,2,1,3,2,1,0,0,0,0,0,0,0,0,1,Ethan Waller,24,1,1,EW846348,4.377673985750875,2.1888369928754376,6.5665109786263125,4.377673985750875,2.1888369928754376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,1.0
6273,0,1,1,4,0,0,0,0,0,0,0,0,0,1,Murray McCallum,24,1,3,MM386396,0.0,2.1888369928754376,2.1888369928754376,8.75534797150175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6274,1,2,0,1,0,0,0,0,0,0,0,0,0,1,Andrew Kitchener,19,1,4,AK407854,2.592151694672487,5.184303389344974,0.0,2.592151694672487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,5.0
6275,1,2,1,7,2,0,0,0,0,0,0,0,0,1,Samuel Lewis,30,1,8,SL298387,1.8700737304508306,3.740147460901661,1.8700737304508306,13.090516113155813,3.740147460901661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7777777777777777,0.0,0.0,7.0
6276,8,1,31,4,0,0,0,1,0,0,0,0,0,1,Will Chudley,30,1,9,WC675291,14.960589843606645,1.8700737304508306,57.972285643975745,7.480294921803322,0.0,0.0,0.0,1.8700737304508306,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,9.0
6277,4,4,15,0,3,0,1,2,1,1,0,0,0,1,Billy Searle,30,1,10,BS839713,7.480294921803322,7.480294921803322,28.05110595676246,0.0,5.610221191352492,0.0,1.8700737304508306,3.740147460901661,1.8700737304508306,1.8700737304508306,0.0,0.0,0.0,1.0,0.0,0.0,0.5,10.0
6278,18,4,7,0,0,0,0,1,0,1,0,0,0,1,Ashley Beck,16,1,13,MB541535,52.97327190610011,11.77183820135558,20.600716852372265,0.0,0.0,0.0,0.0,2.942959550338895,0.0,2.942959550338895,0.0,0.0,0.0,4.5,0.0,0.0,0.25,12.0
6279,120,11,5,1,1,0,2,6,0,1,3,0,0,0,Max Malins,80,0,15,MM832184,120.0,11.0,5.0,1.0,1.0,0.0,2.0,6.0,0.0,1.0,3.0,0.0,0.0,10.909090909090908,0.5,0.0,0.5454545454545454,15.0
6280,46,9,2,8,1,0,1,1,0,1,1,0,0,0,Rotimi Segun,80,0,14,RS863129,46.0,9.0,2.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.111111111111111,0.8888888888888888,0.0,0.1111111111111111,11.0
6281,53,4,13,9,2,1,2,1,2,1,1,0,0,0,Elliot Daly,80,0,13,ED181409,53.0,4.0,13.0,9.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,13.25,0.8181818181818182,0.3333333333333333,0.25,11.0
6282,62,9,13,11,1,1,1,3,1,1,1,0,0,0,Nick Tompkins,80,0,12,NT897139,62.0,9.0,13.0,11.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,6.888888888888889,0.9166666666666666,0.5,0.3333333333333333,12.0
6283,20,1,1,3,0,0,1,1,0,0,1,0,0,0,Sean Maitland,58,0,11,SM339841,24.205603991013646,1.2102801995506822,1.2102801995506822,3.630840598652047,0.0,0.0,1.2102801995506822,1.2102801995506822,0.0,0.0,1.2102801995506822,0.0,0.0,20.0,1.0,0.0,1.0,14.0
6284,24,7,20,8,2,2,1,1,0,1,1,0,0,0,Owen Farrell,69,0,10,OF274612,26.14641765266513,7.6260384820273295,21.78868137722094,8.715472550888377,2.178868137722094,2.178868137722094,1.089434068861047,1.089434068861047,0.0,1.089434068861047,1.089434068861047,0.0,0.0,3.4285714285714284,0.7999999999999999,0.6666666666666667,0.14285714285714285,10.0
6285,0,0,51,5,1,1,0,0,0,0,0,0,0,0,Aled Davies,60,0,9,AD709542,0.0,0.0,60.44773620741392,5.926248647785678,1.1852497295571356,1.1852497295571356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,0.0,9.0
6286,2,5,0,12,0,1,0,0,0,0,0,0,0,0,Eroni Mawi,50,0,1,EM590593,2.65754247590989,6.643856189774724,0.0,15.945254855459341,0.0,1.328771237954945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0,0.0,1.0
6287,29,5,5,11,1,0,1,0,0,1,1,0,0,0,Jamie George,65,0,2,JG594765,32.73993103381658,5.644815695485617,5.644815695485617,12.418594530068358,1.1289631390971235,0.0,1.1289631390971235,0.0,0.0,1.1289631390971235,1.1289631390971235,0.0,0.0,5.800000000000001,0.9166666666666666,0.0,0.0,2.0
6288,1,3,2,16,0,0,0,0,0,0,0,0,0,0,Vincent Koch,60,0,3,VK229033,1.1852497295571356,3.555749188671407,2.370499459114271,18.96399567291417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,3.0
