idPlayer,playguid,name,most_common_position_num,games_played,m_tries,s_tries,m_try_assist,s_try_assist,m_conversions,s_conversions,m_penalty_goals,s_penalty_goals,m_meters_made,s_meters_made,m_carries,s_carries,m_passes_made,s_passes_made,m_offloads,s_offloads,m_tackles_made,s_tackles_made,m_missed_tackles,s_missed_tackles,m_turnovers_won,s_turnovers_won,m_turnovers_conceded,s_turnovers_conceded,m_lineouts_won,s_lineouts_won,m_lineouts_stolen,s_lineouts_stolen,m_defenders_beaten,s_defenders_beaten,m_clean_breaks,s_clean_breaks,elo_score,defense_score,attack_score,open_score
547,JD481565,"Josh Dingley",7,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6552,5.1692,3.6552,5.1692,0.0000,0.0000,0.0000,0.0000,7.5846,4.7813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1196.7936,0.0012,0.0334,0.0085
548,MW879765,"Mak Wilson",3,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,1199.2399,0.0004,0.0176,0.0034
549,MJ209696,"Matas Jurevicius",6,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.6602,43.0740,6.5878,4.5713,2.0025,2.3442,0.0000,0.0000,7.3874,6.1678,0.5706,1.0627,0.5706,1.0627,0.6563,1.0186,3.1759,3.3195,0.0000,0.0000,0.9957,1.6485,0.2585,0.7310,1196.9858,0.0111,0.1661,0.0628
550,FD406092,"Faf de Klerk",9,13,0.0824,0.2971,0.6043,0.8305,0.2472,0.8913,0.0000,0.0000,17.4773,14.4980,3.3264,1.2577,42.6984,17.2259,0.4692,0.7873,2.9910,1.7164,1.1087,1.6065,0.2263,0.5758,1.9184,2.0781,0.1000,0.3162,0.0000,0.0000,0.5021,0.9124,0.1681,0.4121,1239.6853,0.0381,0.2915,0.1710
551,AC604136,"Ashley Challenger",3,3,1.0294,1.7830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3154,3.7490,2.7194,0.4237,3.9466,4.6187,0.0000,0.0000,9.6651,6.9184,0.9378,1.6243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1188.8784,0.0033,0.1169,0.0448
552,TS114344,"Theo Strang",9,5,0.6176,1.3811,0.6176,1.3811,0.0000,0.0000,0.0000,0.0000,24.1722,28.1515,2.2755,1.3504,42.5101,28.3306,0.0000,0.0000,2.4955,2.3700,2.5347,1.5377,0.0000,0.0000,0.6774,1.5147,0.0000,0.0000,0.0000,0.0000,0.9137,1.4942,0.0000,0.0000,1195.3874,0.0067,0.1794,0.0867
553,HA370010,"Henry Arundell",15,9,0.4017,0.8684,0.2774,0.8323,0.0000,0.0000,0.0000,0.0000,105.2701,60.7739,9.5711,3.4083,4.2570,2.1532,1.2977,1.3829,1.7177,2.5398,0.4928,0.8104,0.1331,0.3992,1.4591,1.5601,0.0000,0.0000,0.0000,0.0000,5.6224,3.2114,2.0212,1.8631,1195.9582,0.0054,0.1669,0.0687
554,CA363466,"Chris Ashton",14,11,0.7356,1.1033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.9420,59.1991,3.8451,3.6798,1.4546,1.1961,0.2862,0.6599,4.6777,3.4029,1.2290,1.1449,0.8072,2.0532,1.0026,1.0530,0.0000,0.0000,0.0000,0.0000,0.7942,0.9734,1.1446,1.1898,1262.8014,0.0203,0.2618,0.1464
555,MS589614,"Marcus Street",3,7,0.2735,0.7237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1129,2.5929,2.1475,1.7869,0.2555,0.6759,0.0000,0.0000,8.5781,4.1146,1.2306,2.2908,0.0000,0.0000,0.3443,0.9108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1225.1107,0.0076,0.1644,0.0386
556,DB814362,"Dom Barrow",13,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6644,0.9396,0.0000,0.0000,0.0000,0.0000,4.0259,1.9352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1213.7784,0.0395,0.1508,0.1646
557,MM386396,"Murray McCallum",3,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0701,5.1921,2.8076,1.7444,1.6181,1.1224,0.0000,0.0000,9.2604,5.6764,0.6032,0.8725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1188.3728,0.0107,0.2200,0.0589
558,SA924411,"Sebastien Atkinson",12,4,0.2500,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.5029,19.6770,6.5551,4.8655,10.8562,4.6108,0.0000,0.0000,7.1526,5.5329,0.2500,0.5000,0.2500,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1162.7441,0.0076,0.2325,0.0485
559,RM378351,"Ryan Mills",12,5,0.0000,0.0000,1.0369,2.3185,0.0000,0.0000,0.0000,0.0000,4.2239,9.4449,1.8868,2.5837,3.6349,3.5944,0.0000,0.0000,6.4228,2.9182,0.7555,1.1479,0.2347,0.5247,0.2963,0.5926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2370,0.5301,1188.3448,0.0141,0.2035,0.0769
560,TF890867,"Taulupe Faletau",8,11,0.1955,0.4363,0.1818,0.4045,0.0000,0.0000,0.0000,0.0000,37.8424,27.6927,8.5366,3.7555,6.9139,3.4209,0.8319,0.8782,12.3822,3.6771,1.1818,1.2505,0.2727,0.4671,0.7000,0.4830,2.7451,2.6782,0.0000,0.0000,1.4716,1.2997,0.1250,0.3536,1114.7635,0.0198,0.3466,0.1215
561,TV388516,"Toby Venner",9,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,1.9624,NULL,17.6617,NULL,0.0000,NULL,7.8497,NULL,0.0000,NULL,1.9624,NULL,1.9624,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,1194.2838,0.0076,0.2018,0.0185
562,JW204694,"Jack Willis",7,12,0.0000,0.0000,0.0833,0.2887,0.0000,0.0000,0.0000,0.0000,32.1438,17.7415,11.0811,5.4887,2.0250,1.3032,0.0833,0.2887,12.0551,3.9550,1.5792,1.4327,1.7071,1.2550,0.9817,1.0871,0.4444,1.3333,0.0000,0.0000,1.8006,1.2838,0.3488,0.5174,1207.9268,0.0304,0.4032,0.1950
563,AC164283,"Alex Craig",5,4,0.6480,1.2961,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5811,4.4392,3.6882,3.2157,2.5832,2.2505,0.5642,1.1283,8.6956,8.1515,1.0212,1.1920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1209.8974,0.0044,0.1283,0.0668
564,GB651497,"George Barton",10,4,0.0000,0.0000,0.0000,0.0000,0.8201,0.9915,0.0000,0.0000,8.1564,5.5850,4.6961,2.2512,11.9084,2.2113,0.0000,0.0000,6.7123,1.7092,3.9766,3.3541,0.0000,0.0000,0.5000,0.7071,0.0000,0.0000,0.0000,0.0000,4.4144,6.2430,0.0000,0.0000,1177.7954,0.0135,0.3178,0.1636
565,MF772114,"Ma'afu Fia",3,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3473,3.6441,4.0527,4.0467,2.0870,3.0898,0.0000,0.0000,5.3083,6.5551,0.4370,0.6020,0.0000,0.0000,0.2963,0.5926,0.2963,0.5926,0.0000,0.0000,0.2963,0.5926,0.0000,0.0000,1191.0888,0.0054,0.0900,0.0419
566,RC200411,"Joe Cokanasiga",14,8,0.9666,1.5011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.8803,47.3633,10.5016,10.1539,5.5529,8.2939,1.4907,1.6070,7.1465,6.5154,1.6249,1.5736,0.1452,0.4107,3.0954,4.3304,0.0000,0.0000,0.0000,0.0000,3.2182,4.5185,0.7149,0.9999,1177.9147,0.0072,0.2265,0.0808
567,JT806076,"JJ Tonks",7,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4203,7.4210,4.7550,3.4641,0.5836,1.0109,0.0000,0.0000,8.1606,2.7786,1.1673,2.0218,0.8991,1.5572,0.5836,1.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1198.9024,0.0040,0.1103,0.0327
568,TM536518,"Tom Marshall",20,2,1.0000,0.0000,0.0000,0.0000,0.5000,0.7071,0.0000,0.0000,9.0000,12.7279,4.5000,6.3640,1.0000,1.4142,0.5000,0.7071,4.5000,6.3640,0.0000,0.0000,0.0000,0.0000,0.0000,NULL,1.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,0.0000,1183.4346,0.0168,0.4289,0.0842
569,OL104532,"Oscar Lennon",9,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,13.3038,NULL,2.2173,NULL,26.6075,NULL,0.0000,NULL,4.4346,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,2.2173,NULL,0.0000,NULL,1186.6621,0.0080,0.3917,0.3995
570,PC933201,"Phil Cokanasiga",13,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,28.5137,NULL,5.1843,NULL,2.5922,NULL,0.0000,NULL,10.3686,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,1203.7854,0.0098,0.1190,0.0488
571,JF153585,"Jack Forsythe",8,4,0.2500,0.5000,0.0000,0.0000,0.2500,0.5000,0.0000,0.0000,0.0000,0.0000,0.8269,1.0500,1.1065,1.2779,0.0000,0.0000,10.4433,10.2757,0.5593,1.1187,0.2797,0.5593,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1207.3340,0.0086,0.2272,0.0622
572,JV166430,"Jacques Vermeulen",7,9,0.6611,0.8994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.2905,33.7631,11.9039,3.0169,4.4195,3.1339,0.0000,0.0000,7.6885,4.1233,1.6195,1.4308,0.2391,0.4745,1.1875,1.1405,0.7722,0.5359,0.1518,0.4016,1.0446,1.3563,0.1181,0.3542,1188.5867,0.0163,0.4002,0.0805
573,LH909049,"Louis Hillman-Cooper",10,2,1.2961,1.8329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6651,11.9936,3.3093,1.0142,0.0000,0.0000,0.0000,0.0000,1.0066,1.4236,1.0066,1.4236,0.0000,0.0000,0.0000,NULL,0.0000,NULL,0.0000,NULL,2.5922,NULL,0.0000,0.0000,1201.6865,0.0042,0.1507,0.0748
574,RL151392,"Richard Lane",15,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.3266,40.0913,6.2978,2.9816,2.2825,0.6809,0.8892,0.7731,2.2736,2.0065,2.7043,1.1454,0.0000,0.0000,0.7011,0.9915,0.0000,0.0000,0.0000,0.0000,2.0349,1.0881,0.0000,0.0000,1173.2818,0.0091,0.2220,0.0742
575,FL847139,"Freddie Lockwood",8,6,0.0000,0.0000,0.1667,0.4082,0.0000,0.0000,0.0000,0.0000,51.4276,17.3757,8.5467,3.1729,3.6059,1.4997,0.5000,0.8367,13.4960,5.7879,1.5645,1.4687,0.5000,0.8367,0.0000,0.0000,0.8145,1.0716,0.2822,0.5645,1.3444,2.0764,0.3648,0.8936,1183.9322,0.0187,0.4220,0.1437
576,JM456407,"Jack Metcalf",11,6,0.0000,0.0000,0.1667,0.4082,0.0000,0.0000,0.0000,0.0000,38.2971,30.7858,4.8859,2.8702,1.9819,1.9285,1.0803,1.3222,2.1448,1.8034,0.9231,1.0926,0.0000,0.0000,1.7049,0.9969,0.0000,0.0000,0.0000,0.0000,1.7049,0.9969,0.1667,0.4082,1197.3507,0.0133,0.2253,0.1467
577,GH970840,"George Hendy",13,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,1201.7101,0.0025,0.0430,0.0406
578,JS384441,"Jono Benz-Salomon",1,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.7530,37.4530,8.1022,4.9840,4.7111,3.8783,0.9138,1.8276,4.4470,5.1503,0.3909,0.7817,0.0000,0.0000,1.4418,1.9833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1189.6177,0.0018,0.0761,0.0161
579,WJ280136,"William Joseph",14,4,0.0000,0.0000,0.9766,1.9533,0.0000,0.0000,0.0000,0.0000,146.2931,237.7481,8.1585,2.8990,5.4947,1.7274,1.6751,2.0560,2.2187,3.0124,0.0000,0.0000,0.0000,0.0000,0.7087,1.2275,0.0000,0.0000,0.0000,0.0000,2.3732,2.5059,1.5081,1.8871,1199.4515,0.0044,0.0828,0.0289
580,JG597471,"Joe Gray",2,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4787,0.9574,2.0576,2.3770,0.0000,0.0000,11.6451,5.2320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1198.9787,0.0041,0.0756,0.0649
581,SJ280135,"Sean Jansen",8,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,17.3210,NULL,8.6605,NULL,4.3303,NULL,0.0000,NULL,7.2171,NULL,1.4434,NULL,0.0000,NULL,0.0000,NULL,1.4434,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,1189.6888,0.0071,0.1897,0.2215
582,AH930339,"Aaron Hinkley",7,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.0170,7.3276,8.3612,4.1235,2.9026,1.6235,0.3333,0.5774,16.0697,4.0638,1.1615,1.2281,2.0376,1.7655,0.7411,0.6515,0.3459,0.5990,0.0000,0.0000,2.4579,1.5162,0.4078,0.7063,1213.0042,0.0072,0.3274,0.1666
583,AT647369,"Alex Tait",15,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.7017,9.1124,9.7795,1.8705,7.2557,3.8716,2.4106,1.4737,2.7975,0.5463,1.4465,1.6662,0.3333,0.5774,0.6965,0.6048,0.0000,0.0000,0.0000,0.0000,2.4642,0.6552,0.6965,0.6048,1161.8266,0.0084,0.5433,0.0931
584,HC656155,"Harry Casson",4,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,10.3186,NULL,10.3186,NULL,0.0000,NULL,0.0000,NULL,3.4395,NULL,3.4395,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,1197.7698,0.0004,0.0000,0.0000
585,,"Chandler Cunningham-South",8,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,6.8791,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,3.4395,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,1196.5683,0.0018,0.0873,0.0129
586,WE215330,"Will Evans",7,3,0.4674,0.8095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.6733,10.9432,7.7355,2.5656,4.2437,2.3655,1.7141,1.8895,7.2314,1.7420,1.0081,1.7462,1.6315,1.5263,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7011,0.9915,0.4674,0.8095,1204.7359,0.0097,0.1719,0.1566
587,MY122351,"Michael Young",9,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,62.4522,NULL,3.9863,NULL,62.4522,NULL,2.6575,NULL,6.6439,NULL,0.0000,NULL,0.0000,NULL,1.3288,NULL,0.0000,NULL,0.0000,NULL,1.3288,NULL,2.6575,NULL,1191.2653,0.0084,0.4934,0.0149
588,IH136154,"Iestyn Harris",2,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.1832,41.0434,7.0275,3.1638,5.2311,5.7043,0.0000,0.0000,3.5927,5.0809,0.5988,0.8468,0.0000,0.0000,0.0000,NULL,3.0882,NULL,0.0000,NULL,6.1764,NULL,3.0882,4.3674,1192.2142,0.0029,0.1672,0.0283
589,SO423084,"Sean O'Brien",12,2,0.5000,0.7071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.5000,55.8614,9.5882,4.8250,2.0000,2.8284,0.0000,0.0000,5.0441,2.7661,1.0000,1.4142,0.0000,0.0000,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.5000,0.7071,1187.0563,0.0067,0.2344,0.0577
590,AM562928,"Aaron Morris",11,1,1.7509,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,49.0250,NULL,5.2527,NULL,1.7509,NULL,0.0000,NULL,5.2527,NULL,5.2527,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,3.5018,NULL,3.5018,NULL,1192.9660,0.0022,0.1456,0.2000
591,TK680513,"Toby Knight",7,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,19.0000,NULL,9.0000,NULL,2.0000,NULL,0.0000,NULL,12.0000,NULL,3.0000,NULL,1.0000,NULL,2.0000,NULL,0.0000,NULL,0.0000,NULL,5.0000,NULL,0.0000,NULL,1183.8903,0.0077,0.5767,0.0302
592,TD104334,"Theodore Dan",2,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,90.8702,NULL,16.3100,NULL,4.6600,NULL,0.0000,NULL,6.9900,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,4.6600,NULL,2.3300,NULL,1195.5642,0.0021,0.1586,0.0083
593,CB997793,"Cameron Boon",5,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,3.6552,NULL,0.0000,NULL,0.0000,NULL,3.6552,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,1197.4092,0.0012,0.0865,0.0045
594,JH127717,"Josh Hallett",14,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,13.4859,NULL,2.6972,NULL,13.4859,NULL,0.0000,NULL,8.0915,NULL,2.6972,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,1196.0743,0.0017,0.1298,0.0068
595,WH842893,"Will Hurd",3,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,6.1764,NULL,3.0882,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,1202.5832,0.0068,0.0629,0.0433
596,CK423158,"Conor Kenny",3,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,6.7698,NULL,6.7698,NULL,0.0000,NULL,0.0000,NULL,4.5132,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,1196.0590,0.0006,0.1622,0.0277
597,JB864689,"James Blackett",9,1,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,0.0000,NULL,1199.0518,0.0001,0.0353,0.0060
598,HK751316,"Hugo Keenan",15,12,0.4167,0.5149,0.5000,0.7977,0.0000,0.0000,0.0000,0.0000,83.1030,41.8568,10.2027,4.1117,7.5180,3.4050,0.4212,0.7967,1.7635,1.3711,1.2545,0.8647,0.0833,0.2887,1.7500,1.2583,0.0000,0.0000,0.0000,0.0000,NULL,NULL,0.8750,0.8345,1300.6119,0.0797,0.3703,0.1556
599,AC788211,"Andrew Conway",14,7,0.4748,0.8963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.3862,30.9494,5.2815,2.2850,1.7374,1.3675,0.2857,0.4880,2.1891,1.0688,1.1429,1.2150,0.0000,0.0000,2.1078,1.0173,0.0000,0.0000,0.0000,0.0000,NULL,NULL,1.2500,1.8930,1268.5604,0.0876,0.3677,0.1413
600,GR900605,"Garry Ringrose",13,13,0.0769,0.2774,0.3402,0.7015,0.0000,0.0000,0.0000,0.0000,55.4158,38.2491,9.6410,4.7395,7.5877,5.5715,0.6306,1.1995,7.2302,4.1097,1.4089,0.9522,0.2308,0.5991,1.2000,1.6432,0.0000,0.0000,0.0000,0.0000,NULL,NULL,0.5148,0.7682,1302.4196,0.0821,0.3531,0.1426
601,BA768636,"Bundee Aki",12,8,0.1250,0.3536,0.3750,0.5175,0.0000,0.0000,0.0000,0.0000,38.9788,32.6679,8.3459,4.6938,6.7343,3.9987,0.6586,0.5483,7.6924,3.9877,1.5000,1.3093,0.5148,0.7682,0.5592,0.6530,0.0000,0.0000,0.0000,0.0000,NULL,NULL,0.5000,0.5774,1170.0797,0.0545,0.3585,0.1014
602,MH859498,"Mack Hansen",11,7,0.1429,0.3780,0.1429,0.3780,0.0000,0.0000,0.0000,0.0000,61.5714,46.3316,10.0000,2.1602,6.5714,1.9024,1.7143,1.2536,5.4286,2.9921,0.7143,0.7559,0.5714,0.5345,1.5000,0.5774,0.0000,0.0000,0.0000,0.0000,NULL,NULL,0.3333,0.5774,1188.5461,0.0672,0.3840,0.0949
603,JS228312,"Johnny Sexton",10,11,0.0000,0.0000,1.0506,1.4338,3.4536,2.7768,1.6179,2.1382,28.7093,22.0243,5.9073,3.0756,30.6969,9.4655,1.1574,1.3448,8.4432,3.7680,0.9925,0.7485,0.4999,0.7323,0.5698,1.1396,0.0000,0.0000,0.0000,0.0000,NULL,NULL,0.3413,0.5850,1294.2529,0.0676,0.2745,0.1094
604,JG677554,"Jamison Gibson-Park",9,13,0.7085,0.8879,1.0997,0.9056,0.0000,0.0000,0.0000,0.0000,35.0907,28.0923,4.7302,1.8974,73.3314,23.7107,0.3458,0.6976,3.8615,2.6281,1.1809,1.7929,0.5100,0.8655,0.6595,0.9778,0.0000,0.0000,0.0000,0.0000,NULL,NULL,0.4153,0.8139,1287.5741,0.0638,0.2769,0.1142
605,AP382464,"Andrew Porter",1,10,0.1237,0.3912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0304,11.7141,5.8689,3.1091,2.8343,1.9566,0.0000,0.0000,9.8843,4.3231,0.2391,0.5080,0.7110,0.7969,0.4885,0.8460,0.0000,0.0000,0.0000,0.0000,NULL,NULL,0.0000,0.0000,1254.7212,0.0588,0.2649,0.1205
606,RK712948,"Ronan Kelleher",2,9,0.1516,0.4547,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.9437,25.4961,6.1258,2.1238,2.5438,1.5285,0.4283,0.6447,9.0081,4.6849,0.1291,0.3872,0.1374,0.4123,1.0338,1.4621,0.0000,0.0000,0.0000,0.0000,NULL,NULL,0.9592,1.2800,1256.6571,0.0500,0.2054,0.0997
607,TF974321,"Tadhg Furlong",3,12,0.2244,0.5241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.4371,15.3966,5.5358,2.8517,4.1016,3.0637,0.0871,0.3019,6.9324,4.0355,0.4837,0.7813,0.0916,0.3172,0.2091,0.4676,0.0000,0.0000,0.0000,0.0000,NULL,NULL,0.1949,0.5156,1265.9360,0.0510,0.2438,0.0928
608,TB830937,"Tadhg Beirne",4,9,0.0000,0.0000,0.1111,0.3333,0.0000,0.0000,0.0000,0.0000,29.8340,19.6787,8.0044,2.8267,7.0237,2.2491,0.7778,1.0929,7.0237,2.7492,0.3333,0.5000,1.4637,1.0059,1.0000,0.7071,4.5733,2.0519,0.4000,0.5477,NULL,NULL,0.0000,0.0000,1288.7480,0.0961,0.3741,0.1311
609,JR854317,"James Ryan",5,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0372,17.2960,5.4126,4.2254,3.4507,1.2210,0.0000,0.0000,11.0293,6.8740,0.3459,0.5358,0.1729,0.4236,1.0396,1.0023,3.4915,3.1185,0.0000,0.0000,NULL,NULL,0.0000,0.0000,1216.2341,0.0450,0.2830,0.1084
610,CD872704,"Caelan Doris",6,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.5813,33.7909,9.8803,3.7417,5.1589,2.1723,0.4837,0.6834,11.0519,3.7017,0.4741,0.6775,0.4837,0.5481,1.4531,1.1229,2.0124,1.7589,0.0000,0.0000,NULL,NULL,0.2500,0.4629,1308.4378,0.0816,0.3544,0.1456
611,JV681352,"Josh van der Flier",7,13,0.6770,0.7299,0.0769,0.2774,0.0000,0.0000,0.0000,0.0000,42.9081,30.8807,7.1202,3.4730,5.3861,2.5738,0.1593,0.3892,13.6244,5.6240,0.9231,0.9541,0.3471,0.5568,1.0000,0.7071,0.0000,0.0000,0.0000,0.0000,NULL,NULL,0.7162,0.8535,1300.9520,0.0782,0.3494,0.1426
612,JC661063,"Jack Conan",8,12,0.3827,0.9026,0.0833,0.2887,0.0000,0.0000,0.0000,0.0000,53.9891,39.6728,10.9913,5.3636,4.7761,2.6297,1.1630,1.2949,7.0296,4.4510,0.6327,0.9003,0.3580,0.6837,0.2592,0.5796,0.6727,0.9607,0.0000,0.0000,NULL,NULL,0.1429,0.3780,1278.3363,0.0612,0.2736,0.1123
613,DS458390,"Dan Sheehan",2,13,0.2332,0.5873,0.0838,0.3022,0.0000,0.0000,0.0000,0.0000,53.1640,28.9432,8.0244,4.5547,2.9326,2.5221,0.6747,0.9986,11.9337,3.8888,0.5448,0.7500,0.1376,0.4960,0.7033,0.6451,0.0000,0.0000,0.0000,0.0000,NULL,NULL,0.9647,1.0378,1255.2750,0.0440,0.2025,0.0777
614,CH726208,"Cian Healy",1,11,0.1178,0.3908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0782,10.1250,4.1774,2.9334,0.7506,1.1352,0.0000,0.0000,10.0763,8.8504,1.7655,2.2224,0.0000,0.0000,0.8131,1.6262,0.0000,0.0000,0.0000,0.0000,NULL,NULL,0.0000,0.0000,1249.9688,0.0320,0.1339,0.0467
615,FB999044,"Finlay Bealham",3,9,0.4671,1.4012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4856,8.3983,4.7817,2.3058,1.0585,1.0673,0.3676,0.7456,8.2938,5.3828,0.9570,1.6617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NULL,NULL,0.0000,0.0000,1171.8673,0.0188,0.1674,0.0513
